# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_model
# start_datetime = 2026-04-03 14:38:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1525752240 (Default)
# output
#   file = player_data_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 2
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.652234
# Diagonal elements of inverse mass matrix:
# 0.0497907, 0.360279, 0.0129089, 0.0121742, 0.00838909, 0.00641804
-1062.0386,0.92312745,0.6522339,3,7,0,1063.6941,0.23715847,31.574875,0.28170438,0.27195737,0.3153034,0.30372019
-1064.9258,0.72966588,0.6522339,3,7,0,1072.3607,0.23219369,7.6641348,0.22556979,0.24204608,0.30867076,0.28990083
-1062.0647,0.9606498,0.6522339,3,7,0,1067.196,0.30884498,58.143601,0.2636183,0.28645446,0.29653522,0.31157857
-1062.0129,0.55893477,0.6522339,2,7,0,1066.6198,0.35441746,20.436823,0.2592981,0.27662732,0.29577001,0.30146172
-1063.2759,0.91822435,0.6522339,3,7,0,1064.9816,0.22544928,14.10638,0.25036199,0.24020459,0.32099013,0.31769306
-1067.1386,0.70910106,0.6522339,3,7,0,1072.4062,0.27194932,12.015499,0.27587582,0.28331141,0.24509922,0.28141924
-1068.5919,0.90961018,0.6522339,2,3,0,1071.4914,0.28525438,6.4041617,0.24222784,0.26731014,0.24932745,0.27350439
-1065.6012,1,0.6522339,3,7,0,1071.046,0.36899052,5.385844,0.26417493,0.28315022,0.33430024,0.32697668
-1063.4872,0.97471453,0.6522339,3,7,0,1067.7359,0.26601846,7.6234193,0.27232407,0.23862745,0.31143229,0.31154263
-1063.3081,0.97642405,0.6522339,3,7,0,1065.78,0.23661779,40.662118,0.25677149,0.30425246,0.29727953,0.29943972
-1065.0033,0.96473486,0.6522339,3,7,0,1067.5175,0.35710463,15.204105,0.29542685,0.23537643,0.32730085,0.28730927
-1063.6744,0.94017517,0.6522339,3,7,0,1068.083,0.29775614,9.5440917,0.23058813,0.25379818,0.28260152,0.30279812
-1068.4063,0.87561115,0.6522339,2,7,0,1070.5771,0.25265743,86.559499,0.2482352,0.21273936,0.2733899,0.30799372
-1062.2568,0.95752783,0.6522339,2,3,0,1070.3442,0.26639359,32.473876,0.22774706,0.25058344,0.30025986,0.29484598
-1060.8534,0.96110887,0.6522339,3,7,0,1063.2957,0.28349894,38.931441,0.27067946,0.27943516,0.29802743,0.30964781
-1061.4729,0.89425961,0.6522339,3,7,0,1062.4008,0.27254057,51.165271,0.2597675,0.28326768,0.30513513,0.30118831
-1062.6563,0.81293837,0.6522339,3,7,0,1063.5888,0.34492415,10.352357,0.26762636,0.24905546,0.29893031,0.31008738
-1061.0678,0.84517905,0.6522339,3,7,0,1068.5308,0.29512437,25.591926,0.26497793,0.28507661,0.30980654,0.29473001
-1061.0597,0.98849913,0.6522339,3,7,0,1061.5909,0.24534514,24.566062,0.25603488,0.26035213,0.30191708,0.30381673
-1063.6802,0.80284848,0.6522339,2,3,0,1064.7055,0.31536064,34.80188,0.23639993,0.30875399,0.32242768,0.31596619
-1063.6143,0.86633146,0.6522339,3,7,0,1067.7764,0.24814715,47.627926,0.24138903,0.30537567,0.30026654,0.30470566
-1064.3627,0.99822797,0.6522339,3,7,0,1066.732,0.32202489,59.783437,0.24130511,0.2981095,0.29058497,0.29366503
-1064.015,1,0.6522339,3,7,0,1066.6542,0.2124509,11.373077,0.28519432,0.25020121,0.32969584,0.30417266
-1065.5971,0.91881137,0.6522339,3,7,0,1068.3861,0.22208717,14.88561,0.21405666,0.25973018,0.26693352,0.31527976
-1062.9313,0.96567787,0.6522339,3,7,0,1068.1405,0.32678563,42.593126,0.31205376,0.2782534,0.30518744,0.31214823
-1062.372,0.95191447,0.6522339,3,7,0,1065.1104,0.29419075,19.099928,0.25805159,0.30585614,0.29710608,0.29474899
-1062.4829,0.97994845,0.6522339,3,7,0,1064.1423,0.29279607,41.802361,0.27319839,0.23320147,0.30839186,0.31673671
-1061.4256,0.97929853,0.6522339,3,7,0,1063.6022,0.26267075,17.018184,0.25159589,0.28092934,0.30275484,0.29652244
-1062.1055,0.96277614,0.6522339,3,7,0,1062.7896,0.21929706,25.478277,0.26982457,0.2514883,0.30599968,0.30430506
-1062.6981,0.89047406,0.6522339,3,7,0,1064.3664,0.36838426,21.387152,0.26201743,0.28570634,0.31123543,0.29501005
-1063.7014,0.97666828,0.6522339,3,7,0,1064.7431,0.2800468,23.778123,0.23708012,0.22601391,0.29469659,0.32425435
-1062.9454,0.89411051,0.6522339,2,7,0,1066.7629,0.23617053,24.750174,0.27080782,0.24743658,0.29721871,0.33417505
-1063.042,0.90684236,0.6522339,3,7,0,1066.015,0.31476282,27.044045,0.2491071,0.28866184,0.30697322,0.27374923
-1063.4434,0.87018519,0.6522339,3,7,0,1066.6666,0.239157,10.575703,0.24280388,0.24468958,0.32553133,0.30665753
-1062.5665,0.99739341,0.6522339,2,3,0,1063.9068,0.23535071,10.497824,0.24746561,0.2534735,0.31105062,0.3104779
-1061.0922,0.93139141,0.6522339,3,7,0,1064.5504,0.29193413,45.342848,0.26590796,0.27746499,0.29318165,0.30045748
-1061.5399,0.96325223,0.6522339,3,7,0,1062.2264,0.27050487,23.665921,0.26362779,0.24614408,0.28434617,0.30945363
-1061.4412,0.98652876,0.6522339,3,7,0,1062.6171,0.29819928,27.274163,0.26373306,0.28959951,0.32255113,0.30269429
-1061.386,0.95375332,0.6522339,3,7,0,1062.6482,0.28770268,27.337196,0.26848461,0.24242506,0.30529228,0.29631652
-1061.4517,0.95081979,0.6522339,3,7,0,1062.7646,0.2700598,33.616681,0.27876395,0.27153838,0.31833101,0.31816559
-1061.622,0.95206377,0.6522339,3,7,0,1062.6431,0.28008298,41.301395,0.28404596,0.25726468,0.31874051,0.29673386
-1061.5288,0.97744026,0.6522339,3,7,0,1062.5175,0.29793518,18.856485,0.25229448,0.28216374,0.28684356,0.30076137
-1066.1558,0.78006506,0.6522339,2,3,0,1066.8223,0.3817297,32.60034,0.25972882,0.31665193,0.28092046,0.30615868
-1068.5688,0.99863014,0.6522339,3,7,0,1071.1703,0.17225912,10.826218,0.2254894,0.21765158,0.33163734,0.28752365
-1065.9671,0.97481119,0.6522339,3,7,0,1071.0689,0.33256278,24.050583,0.30405576,0.3171141,0.27323542,0.32671898
-1064.6718,0.96503503,0.6522339,2,3,0,1067.9545,0.29432933,18.558476,0.31973809,0.28119669,0.27704167,0.32439172
-1064.3953,1,0.6522339,3,7,0,1066.1098,0.28703014,30.283583,0.21473296,0.25729526,0.33251276,0.29224847
-1061.9346,0.99727353,0.6522339,3,7,0,1065.3342,0.28169308,30.990321,0.26378337,0.24303497,0.32232346,0.29204294
-1064.989,0.72764695,0.6522339,3,7,0,1067.9268,0.26464812,40.583563,0.30275563,0.26365665,0.25643196,0.2958763
-1065.1309,0.93036246,0.6522339,3,7,0,1069.0944,0.21994141,16.537447,0.21721049,0.27490591,0.3091392,0.2733822
-1066.7958,0.93312668,0.6522339,3,7,0,1068.8401,0.35603297,30.071182,0.32049242,0.28199244,0.27114457,0.33758783
-1067.0585,0.98106846,0.6522339,3,7,0,1072.3838,0.26400119,15.008513,0.22484172,0.23134203,0.33419182,0.34490141
-1065.4721,1,0.6522339,3,7,0,1069.8695,0.32171378,13.68349,0.28952033,0.31404568,0.26989375,0.29423903
-1063.1494,1,0.6522339,2,3,0,1066.3179,0.30762725,16.223943,0.28065215,0.310695,0.29207964,0.29814192
-1066.7209,0.84471788,0.6522339,3,7,0,1069.6602,0.24386038,60.643487,0.29024668,0.25622562,0.28653057,0.25692951
-1064.5341,0.46854024,0.6522339,2,3,0,1070.6601,0.30305063,23.589166,0.27751853,0.27350882,0.28341844,0.26047203
-1065.074,0.90629511,0.6522339,3,7,0,1067.1426,0.23615652,14.63132,0.24637972,0.25643046,0.31791455,0.35126213
-1065.4652,0.9406083,0.6522339,3,7,0,1070.0388,0.29081009,46.906411,0.21163208,0.28555547,0.30602729,0.2771532
-1065.0302,0.92396236,0.6522339,3,7,0,1069.1331,0.25002865,45.303246,0.23744411,0.31108993,0.32250261,0.28813532
-1065.2417,0.95194485,0.6522339,2,3,0,1068.1721,0.2735439,27.796966,0.20803377,0.2898675,0.32310976,0.28384006
-1061.6591,0.94896902,0.6522339,3,7,0,1068.4861,0.24848292,37.596585,0.25653917,0.26315284,0.28276091,0.31156852
-1066.7922,0.63037976,0.6522339,2,3,0,1067.4748,0.2174468,79.379319,0.24000335,0.25973907,0.28683949,0.31355289
-1065.8359,1,0.6522339,3,7,0,1072.6297,0.44795888,4.9102385,0.2610117,0.25484827,0.31311318,0.31560779
-1070.0525,0.71274571,0.6522339,3,7,0,1073.2344,0.34461145,5.1137928,0.24598976,0.26688207,0.36972041,0.27667821
-1063.9206,1,0.6522339,2,3,0,1070.3302,0.33449653,7.8891084,0.27645997,0.28673639,0.3264772,0.29160873
-1063.1411,0.98756707,0.6522339,3,7,0,1064.4679,0.27206093,60.312511,0.25184118,0.24916526,0.27802549,0.31701743
-1062.9201,0.87440026,0.6522339,3,7,0,1065.6447,0.28276556,42.134544,0.28615255,0.26240108,0.27882125,0.33181549
-1062.1949,0.9827783,0.6522339,3,7,0,1064.5092,0.2893124,19.542656,0.29504264,0.28909454,0.31481699,0.31510049
-1062.0278,0.95319796,0.6522339,3,7,0,1064.2916,0.32558679,21.954411,0.25196509,0.26040017,0.28120219,0.31027471
-1061.3651,0.99947501,0.6522339,3,7,0,1062.652,0.29541295,26.614529,0.26625563,0.28374031,0.32071499,0.29367906
-1061.0583,0.99654038,0.6522339,3,7,0,1061.962,0.3016673,25.638812,0.24638963,0.2747415,0.30282381,0.31329235
-1063.6131,0.80670152,0.6522339,2,3,0,1064.3222,0.34309813,15.765049,0.24382697,0.27805213,0.30204548,0.27564807
-1064.0606,0.98038941,0.6522339,3,7,0,1065.0122,0.25185309,42.67063,0.28936829,0.27569754,0.30038058,0.34070069
-1062.5899,0.99566262,0.6522339,2,3,0,1065.8908,0.36242191,24.547182,0.25642645,0.28874144,0.31201785,0.3174321
-1062.0305,0.90128668,0.6522339,3,7,0,1064.3453,0.31939645,33.889568,0.28060654,0.29660158,0.2888309,0.31107517
-1062.7076,0.94898072,0.6522339,3,7,0,1064.4134,0.22995258,20.399713,0.24543409,0.23911036,0.31478196,0.29452394
-1063.1353,0.95371555,0.6522339,2,3,0,1064.1941,0.23801839,25.884734,0.23276602,0.23827898,0.31620874,0.31432423
-1065.9963,0.79420015,0.6522339,3,7,0,1068.6774,0.34791399,5.6450104,0.30995186,0.27377865,0.29649081,0.28269005
-1066.731,0.98858,0.6522339,3,7,0,1068.9411,0.27800187,58.896513,0.23411222,0.25824696,0.31094225,0.35684691
-1064.6188,1,0.6522339,3,7,0,1069.114,0.30392286,14.444533,0.2981592,0.28839837,0.26301261,0.30178205
-1067.3829,0.93805164,0.6522339,3,7,0,1069.6031,0.2492768,67.510464,0.24970628,0.23318116,0.32408479,0.26197566
-1070.5829,0.74815643,0.6522339,3,7,0,1074.4005,0.30310827,2.5811522,0.27678641,0.30033256,0.2777015,0.35552405
-1066.5751,1,0.6522339,3,7,0,1074.3486,0.33557213,7.9450812,0.23512349,0.3126575,0.27105032,0.29864592
-1066.7186,0.94828483,0.6522339,3,7,0,1070.587,0.25038095,7.5789925,0.31069269,0.22574986,0.30098223,0.3273436
-1069.4537,0.89301154,0.6522339,3,7,0,1071.9458,0.37556108,53.223493,0.23985462,0.33442493,0.29951304,0.31059238
-1066.3638,1,0.6522339,3,7,0,1072.3081,0.21261936,6.933939,0.25668371,0.25411836,0.32772202,0.26690666
-1065.2357,1,0.6522339,3,7,0,1067.5235,0.20722228,5.6820786,0.26139553,0.24894576,0.32266886,0.28425621
-1064.729,0.98748419,0.6522339,3,7,0,1067.438,0.22906717,7.2432119,0.28594511,0.24080319,0.32336689,0.29369801
-1065.3378,0.94117902,0.6522339,3,7,0,1068.7212,0.31041843,34.889356,0.27548572,0.25731628,0.25073499,0.28974873
-1065.5599,0.99421696,0.6522339,3,7,0,1067.1812,0.23929649,17.958942,0.24780181,0.2765408,0.35746146,0.3212143
-1063.8025,0.99234757,0.6522339,3,7,0,1067.8502,0.30984229,22.172721,0.28011952,0.27517734,0.2577798,0.31106048
-1062.7176,0.99989323,0.6522339,3,7,0,1064.834,0.27157585,48.708166,0.28042793,0.2765323,0.33286733,0.29799504
-1064.0845,0.77499041,0.6522339,3,7,0,1066.6747,0.33018665,7.4793229,0.24795802,0.26388781,0.2774568,0.32101233
-1061.3916,0.96565861,0.6522339,2,7,0,1065.1402,0.26557408,20.408395,0.26870692,0.27880267,0.28999779,0.29210369
-1062.8876,0.79797457,0.6522339,3,7,0,1067.4227,0.32149058,19.278632,0.23670587,0.27523206,0.31132267,0.28101823
-1062.7758,0.83812861,0.6522339,3,7,0,1067.3358,0.31402726,13.110069,0.27549446,0.28686779,0.32368863,0.28824639
-1062.7223,0.95378334,0.6522339,3,7,0,1066.2468,0.25838935,55.493917,0.23650953,0.2492164,0.29364583,0.30785487
-1062.1507,0.98870932,0.6522339,3,7,0,1063.9921,0.30553796,26.017723,0.23079041,0.25963274,0.31320747,0.29651521
-1063.0619,0.95201664,0.6522339,3,7,0,1064.8818,0.24437333,25.810469,0.29520783,0.24527126,0.28874511,0.32263782
-1063.4853,0.88296436,0.6522339,3,7,0,1066.994,0.34807098,23.944951,0.23161992,0.28095973,0.32148549,0.32275081
-1062.7176,1,0.6522339,3,7,0,1065.1334,0.28735366,15.886948,0.28945384,0.29451888,0.29158297,0.32220845
-1062.9992,0.85006609,0.6522339,2,3,0,1067.1631,0.30978422,59.755884,0.26690122,0.25940752,0.28905121,0.32764288
-1062.5388,0.91371132,0.6522339,3,7,0,1065.9735,0.29913931,30.287438,0.27079672,0.29031006,0.28138678,0.33122612
-1066.0343,0.79873361,0.6522339,2,3,0,1067.0222,0.2881674,63.828151,0.30121042,0.29504075,0.2761131,0.33857034
-1062.7437,1,0.6522339,3,7,0,1066.6488,0.31223444,13.546584,0.27895326,0.2517781,0.3293333,0.29512015
-1062.6956,0.97058939,0.6522339,3,7,0,1064.6715,0.26234817,51.271891,0.25293847,0.2840083,0.27843238,0.31734356
-1063.457,0.97461676,0.6522339,3,7,0,1065.0762,0.25943347,10.018326,0.26668879,0.2661922,0.33341104,0.28808957
-1062.0619,0.9672688,0.6522339,2,3,0,1065.1291,0.23289791,32.690641,0.27556975,0.26519864,0.31300293,0.29313072
-1061.7664,0.99076087,0.6522339,3,7,0,1063.5864,0.3115795,12.481826,0.2691549,0.25649411,0.29448064,0.30546578
-1062.2699,0.91682235,0.6522339,3,7,0,1064.5739,0.24753707,35.747262,0.24332524,0.24830085,0.32116652,0.30449019
-1062.7925,0.93437512,0.6522339,3,7,0,1064.9092,0.32410385,23.832676,0.24256926,0.28745064,0.28073045,0.32136878
-1061.7226,0.98087885,0.6522339,3,7,0,1064.0475,0.2470703,16.619031,0.26042092,0.25312813,0.3146967,0.29574578
-1061.3399,0.91749181,0.6522339,2,3,0,1064.6268,0.2703061,36.205714,0.26606655,0.26964576,0.32462251,0.30393827
-1062.4169,0.82891769,0.6522339,3,7,0,1063.5561,0.34913783,13.488039,0.25337648,0.25512934,0.29333228,0.30710928
-1062.9455,0.97658165,0.6522339,3,7,0,1063.7208,0.23463966,44.452379,0.28345025,0.26393994,0.31655153,0.29664048
-1063.243,0.99155981,0.6522339,3,7,0,1065.5706,0.3206476,7.6118508,0.24772026,0.27811881,0.29184467,0.31800055
-1062.8083,0.99618111,0.6522339,3,7,0,1063.9017,0.26998962,69.06782,0.27715131,0.25608623,0.31198508,0.29363323
-1065.1279,0.31980724,0.6522339,3,7,0,1068.0232,0.37322866,4.601146,0.24178504,0.24854574,0.30979076,0.30821156
-1061.8456,0.89165611,0.6522339,3,7,0,1069.0016,0.23738764,19.962371,0.27596692,0.28549624,0.2972931,0.3061537
-1062.1493,0.8977439,0.6522339,3,7,0,1065.3827,0.31768385,12.263811,0.25219864,0.24886887,0.30914858,0.30943051
-1062.0633,0.97460123,0.6522339,3,7,0,1063.8351,0.24999144,36.881731,0.27997136,0.29151336,0.29675682,0.30494721
-1062.3067,0.84790483,0.6522339,3,7,0,1065.3563,0.33713037,18.069372,0.25551632,0.24310255,0.29949503,0.30219697
-1061.662,0.99308063,0.6522339,2,7,0,1063.1817,0.27247162,16.760479,0.27541705,0.27136046,0.30625598,0.28609019
-1061.4874,0.99683488,0.6522339,3,7,0,1062.4077,0.28311829,22.421473,0.26143701,0.2638378,0.30479008,0.33012704
-1062.097,0.84358244,0.6522339,2,7,0,1065.5042,0.27443467,25.049045,0.29333638,0.26256235,0.28295699,0.31947894
-1062.3493,0.96983071,0.6522339,2,7,0,1063.2705,0.2965255,17.841898,0.26874007,0.25716795,0.27507023,0.32109236
-1061.9706,0.93768631,0.6522339,3,7,0,1064.9141,0.29662878,42.250897,0.2870176,0.27046778,0.32812492,0.31211068
-1063.3755,0.90887729,0.6522339,3,7,0,1064.7539,0.250533,16.985376,0.24003997,0.24669141,0.27879456,0.28285758
-1062.4071,0.96831909,0.6522339,3,7,0,1065.9942,0.26170062,22.797342,0.25298498,0.27149124,0.33743237,0.31113937
-1063.1581,0.92307057,0.6522339,2,7,0,1064.6945,0.2666048,36.040621,0.26641486,0.27418189,0.3395132,0.28401304
-1064.1999,0.96043822,0.6522339,3,7,0,1065.8096,0.29609662,25.404928,0.30173404,0.25435063,0.26192325,0.29869395
-1064.0036,1,0.6522339,3,7,0,1065.4151,0.27913341,32.039289,0.23391857,0.28304098,0.34640732,0.31104563
-1065.1092,0.90516504,0.6522339,2,3,0,1067.1964,0.28697562,34.996902,0.21179653,0.26347829,0.33679226,0.29103904
-1065.0504,0.86711652,0.6522339,2,3,0,1068.3449,0.32468673,28.536647,0.23462031,0.26258846,0.3540842,0.29744597
-1061.973,1,0.6522339,2,3,0,1065.8221,0.32122742,14.803645,0.25485849,0.27636403,0.30624332,0.28835052
-1064.0524,0.87829789,0.6522339,2,7,0,1064.8434,0.20608471,18.399632,0.28252805,0.28309378,0.31924982,0.32454739
-1064.0224,0.98742267,0.6522339,3,7,0,1066.5385,0.36219989,26.423327,0.24854804,0.25104096,0.28816504,0.28971565
-1062.2355,1,0.6522339,3,7,0,1064.4917,0.29617308,10.160481,0.27389403,0.27021715,0.28772336,0.31099036
-1065.5549,0.8843905,0.6522339,2,7,0,1066.7306,0.33609508,11.269051,0.31595406,0.26038477,0.29763431,0.27443553
-1067.4737,0.90433516,0.6522339,3,7,0,1070.9826,0.28138802,5.3514318,0.22552284,0.23190606,0.31383361,0.33997062
-1067.3381,0.97550095,0.6522339,3,7,0,1070.3239,0.21403959,3.6420306,0.24352985,0.24089677,0.31722505,0.33675069
-1064.8325,0.9260545,0.6522339,3,7,0,1068.7998,0.27648621,44.951819,0.29501451,0.30513509,0.30210435,0.27038548
-1064.2667,0.94161126,0.6522339,3,7,0,1068.0306,0.26038968,7.7430496,0.28000066,0.28970636,0.28874506,0.2820235
-1063.6238,1,0.6522339,3,7,0,1066.1932,0.25793437,8.6882918,0.23130554,0.24978648,0.29697928,0.31773576
-1062.1905,1,0.6522339,3,7,0,1064.7912,0.28619686,27.48963,0.27637899,0.30569688,0.28999558,0.30865623
-1065.5312,0.80503637,0.6522339,3,7,0,1067.8367,0.30039859,26.640912,0.24197081,0.20825726,0.30983652,0.31816953
-1065.5579,0.99109817,0.6522339,3,7,0,1068.0496,0.28156927,22.062539,0.29142468,0.33572148,0.29750596,0.29708842
-1062.9572,1,0.6522339,2,3,0,1066.5365,0.32147913,28.664909,0.2757299,0.29792622,0.30202735,0.27777309
-1063.798,0.96413229,0.6522339,3,7,0,1065.7841,0.22394228,27.873187,0.25540927,0.22628845,0.28210159,0.31332421
-1064.0679,0.9092661,0.6522339,3,7,0,1067.0286,0.33114301,8.4141718,0.25895262,0.30411092,0.31786636,0.29382936
-1066.9715,0.85215684,0.6522339,3,7,0,1069.3046,0.37123494,20.201038,0.28030427,0.20938903,0.29253265,0.30540981
-1064.5087,0.93100171,0.6522339,3,7,0,1069.2031,0.20424699,11.491198,0.24620639,0.29611927,0.32801433,0.30620903
-1062.2779,0.90946286,0.6522339,3,7,0,1066.8761,0.30296497,34.525893,0.28052801,0.25638282,0.33137201,0.29143858
-1062.2481,0.95280383,0.6522339,3,7,0,1064.1355,0.2590274,22.198898,0.24672423,0.27649565,0.2735819,0.3130397
-1063.5106,0.89144909,0.6522339,3,7,0,1065.5393,0.28962921,24.223547,0.27314974,0.30384226,0.33318214,0.32676054
-1062.9498,0.97477181,0.6522339,3,7,0,1066.2998,0.28711641,31.834881,0.26326993,0.25882828,0.284491,0.27030915
-1062.8103,0.95373197,0.6522339,3,7,0,1065.8893,0.28351772,39.196315,0.25733681,0.25613087,0.34212701,0.30357335
-1063.7845,0.96728856,0.6522339,3,7,0,1065.1741,0.27994715,20.350345,0.26916115,0.27332747,0.2611295,0.28293656
-1062.3573,0.99048022,0.6522339,2,3,0,1064.4745,0.30094661,22.425693,0.24921609,0.27539618,0.2775757,0.28720108
-1062.5238,0.97163647,0.6522339,3,7,0,1064.2004,0.31732357,16.589225,0.2680259,0.29713295,0.28380778,0.31665859
-1068.6603,0.82508513,0.6522339,3,7,0,1070.7226,0.25558955,2.6496145,0.25969691,0.22116124,0.33338583,0.30590243
-1065.1113,0.99797252,0.6522339,3,7,0,1071.3389,0.34948745,31.875495,0.2405357,0.30680726,0.28216539,0.2880093
-1065.4841,0.734034,0.6522339,3,7,0,1068.9877,0.17286551,9.5938784,0.27326385,0.25159,0.32743342,0.32488079
-1062.5924,0.95626495,0.6522339,3,7,0,1066.1613,0.30179302,30.62954,0.25073006,0.2569949,0.27661521,0.28538991
-1060.9999,0.93471367,0.6522339,3,7,0,1064.0142,0.29952469,27.013364,0.26304593,0.26575977,0.31905747,0.31463841
-1062.6291,0.83998514,0.6522339,2,7,0,1063.6195,0.21921387,15.116972,0.26390536,0.27421656,0.31884315,0.29093232
-1064.653,0.80661276,0.6522339,2,3,0,1068.2178,0.32508937,36.507927,0.29561493,0.22493522,0.28823171,0.30057102
-1064.0007,1,0.6522339,3,7,0,1067.0994,0.27564316,39.057802,0.22260387,0.2845503,0.32830399,0.28676443
-1061.8889,0.92022484,0.6522339,2,7,0,1066.9437,0.25921015,41.739128,0.24932734,0.27529123,0.32169184,0.30976025
-1063.28,0.77991448,0.6522339,3,7,0,1065.5869,0.34698461,9.6985313,0.27693335,0.25670257,0.28151652,0.30314915
-1062.919,0.94282216,0.6522339,2,7,0,1066.2879,0.29870369,29.722131,0.28535085,0.30920873,0.32086819,0.31661697
-1064.0073,0.9392705,0.6522339,3,7,0,1065.6113,0.29267066,23.540323,0.28440657,0.23529167,0.26674263,0.31774003
-1061.6942,0.99820709,0.6522339,3,7,0,1065.0201,0.30028304,14.063914,0.27510438,0.28369591,0.29618381,0.31402641
-1063.2579,0.92910497,0.6522339,2,7,0,1064.7803,0.21963378,17.577384,0.28996634,0.24861134,0.28657757,0.29105455
-1062.8713,0.99352847,0.6522339,3,7,0,1064.7328,0.30421524,24.96048,0.27672711,0.28791268,0.34061538,0.31799048
-1062.73,0.9649889,0.6522339,3,7,0,1064.9922,0.30082025,32.093511,0.26202043,0.26365306,0.26414923,0.30763948
-1061.1072,0.96334434,0.6522339,2,7,0,1064.2406,0.28764859,34.645149,0.24998287,0.26360305,0.28860725,0.30025824
-1061.5579,0.9319131,0.6522339,3,7,0,1062.5576,0.24753623,19.44535,0.27451625,0.27326069,0.31685186,0.30895623
-1062.1235,0.96534824,0.6522339,3,7,0,1063.0302,0.30831145,27.543196,0.28418775,0.2370218,0.30838273,0.30260606
-1065.0971,0.82400961,0.6522339,3,7,0,1067.8152,0.23048876,36.750009,0.25628442,0.22231741,0.33207314,0.29602957
-1061.641,1,0.6522339,2,3,0,1065.1319,0.26677856,21.531323,0.25557282,0.2549314,0.31446649,0.28618011
-1061.9416,0.88168274,0.6522339,3,7,0,1064.3296,0.24490069,28.658601,0.29250702,0.27227969,0.29597744,0.29836374
-1064.9711,0.87855457,0.6522339,2,3,0,1066.5113,0.2969659,67.092192,0.23432282,0.2938028,0.27862633,0.28916673
-1066.0125,0.66356061,0.6522339,3,7,0,1068.8549,0.22681051,5.0354143,0.29297291,0.24490968,0.2804101,0.32191859
-1064.7176,0.96859645,0.6522339,3,7,0,1069.502,0.2767436,63.885005,0.22914314,0.29129701,0.32542122,0.29038604
-1065.3662,0.91308917,0.6522339,3,7,0,1068.2923,0.29717012,5.2864221,0.2997968,0.23694572,0.30267623,0.3000765
-1063.612,0.99534191,0.6522339,3,7,0,1067.7392,0.26119037,28.561478,0.30451202,0.24124412,0.31513184,0.28449735
-1064.3228,0.8536334,0.6522339,3,7,0,1068.3587,0.29724666,28.803955,0.22682376,0.26525465,0.26321795,0.31793279
-1064.3395,0.99726214,0.6522339,3,7,0,1065.7481,0.27499956,18.966221,0.30579888,0.27240372,0.34304939,0.29340027
-1064.7913,0.99393593,0.6522339,3,7,0,1067.4509,0.28766792,9.574103,0.31106471,0.28796298,0.32740816,0.29763493
-1065.0091,0.94787074,0.6522339,3,7,0,1069.1474,0.29094827,37.187743,0.21139688,0.27633917,0.27120292,0.29781295
-1062.9186,0.91092743,0.6522339,3,7,0,1067.5467,0.27732733,39.586281,0.23177499,0.24740128,0.31159866,0.28427902
-1064.8279,0.829047,0.6522339,3,7,0,1067.9333,0.29929181,54.292008,0.2313379,0.28014116,0.31388889,0.34235805
-1062.78,0.96812529,0.6522339,2,7,0,1066.8296,0.27370404,19.32443,0.2736655,0.26434528,0.31976202,0.27315493
-1062.1897,0.94811566,0.6522339,3,7,0,1064.9991,0.30063338,31.122429,0.26106748,0.27364139,0.30848585,0.33920685
-1060.9469,0.76243161,0.6522339,1,3,0,1066.5536,0.30857648,20.383958,0.26948726,0.27238078,0.29532752,0.30414138
-1061.2368,0.86787567,0.6522339,2,3,0,1064.2103,0.29241483,29.146882,0.26953791,0.286719,0.30099165,0.32198211
-1064.1898,0.81780262,0.6522339,3,7,0,1065.0328,0.17012321,9.8349375,0.25250485,0.27337706,0.30031293,0.31555992
-1069.4336,0.79297733,0.6522339,3,7,0,1070.8659,0.18262214,8.0325538,0.19245895,0.2908262,0.29880326,0.28281716
-1064.1532,0.96276037,0.6522339,3,7,0,1073.8494,0.2712026,23.959338,0.27685604,0.21445427,0.30899377,0.31840675
-1063.2631,0.96073916,0.6522339,3,7,0,1067.5609,0.3124519,40.251183,0.31808547,0.2779796,0.29147798,0.30972531
-1063.3839,0.94118329,0.6522339,3,7,0,1065.8591,0.29148724,13.762083,0.21813372,0.25975542,0.31504745,0.30292281
