# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_model
# start_datetime = 2026-04-03 15:16:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1528040919 (Default)
# output
#   file = model_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.557611
# Diagonal elements of inverse mass matrix:
# 0.0565113, 0.384185, 0.0144178, 0.013505, 0.00885706, 0.0083596
-1066.4203,0.8703037,0.55761147,2,3,0,1068.5068,0.20231272,38.129048,0.2392286,0.24018594,0.27574484,0.26741955
-1065.9306,1,0.55761147,3,7,0,1069.3961,0.32513841,7.4366887,0.29924086,0.28477696,0.32203358,0.34263104
-1063.1823,0.98562358,0.55761147,2,3,0,1066.6331,0.32723402,10.975683,0.2860424,0.27663054,0.32169529,0.32703104
-1067.4308,0.8814886,0.55761147,3,7,0,1068.7148,0.43817922,13.884808,0.24770345,0.29544398,0.3135962,0.34570675
-1062.4654,0.9890682,0.55761147,3,7,0,1068.8868,0.24400243,15.14011,0.25967522,0.28288687,0.29868563,0.28177938
-1064.2003,0.92295892,0.55761147,2,7,0,1065.3544,0.23418023,8.1962077,0.25905513,0.28194718,0.29210613,0.27646948
-1062.5461,0.95618104,0.55761147,3,7,0,1066.5856,0.32191957,32.080888,0.27805432,0.26375114,0.28894329,0.27992721
-1063.1428,0.93256447,0.55761147,3,7,0,1065.7982,0.29606301,15.15354,0.23019923,0.29693815,0.31340935,0.31556083
-1063.2214,0.99306573,0.55761147,3,7,0,1064.8384,0.29106317,49.490822,0.30095614,0.24578247,0.28968057,0.29081875
-1064.3517,0.87115607,0.55761147,3,7,0,1066.1114,0.31165826,10.842039,0.25918319,0.30057488,0.33035365,0.33096627
-1064.4252,0.9730417,0.55761147,3,7,0,1068.4742,0.28468232,19.554794,0.27611066,0.28658351,0.32870184,0.34829414
-1064.5995,0.97797959,0.55761147,3,7,0,1068.6818,0.29791191,14.943674,0.29057077,0.26682685,0.25951011,0.2890403
-1063.1957,0.99004366,0.55761147,3,7,0,1066.5327,0.30366064,31.888308,0.25303329,0.27770294,0.34530556,0.32017482
-1065.2382,0.94549135,0.55761147,3,7,0,1066.7736,0.35785782,44.700078,0.28635649,0.28095786,0.34545475,0.3277217
-1063.2055,1,0.55761147,3,7,0,1067.541,0.28509685,9.8438216,0.23136188,0.24916024,0.31029599,0.31201572
-1063.79,0.97039583,0.55761147,3,7,0,1065.8857,0.26923878,36.036001,0.3243493,0.26327309,0.30932502,0.30743995
-1063.685,0.92362619,0.55761147,3,7,0,1067.1517,0.32108896,34.320976,0.31832428,0.26584785,0.29885496,0.28691994
-1061.624,0.87077869,0.55761147,2,3,0,1066.9373,0.3249161,38.075422,0.28309239,0.25713583,0.3062319,0.30406212
-1061.6249,0.65873218,0.55761147,2,3,0,1066.0436,0.27339089,18.442759,0.29015752,0.2646411,0.29370624,0.31411779
-1061.3958,1,0.55761147,3,7,0,1062.004,0.30426833,45.397902,0.25347334,0.28338565,0.30406626,0.30185153
-1064.1318,0.54839281,0.55761147,3,7,0,1066.7703,0.26322743,4.4964184,0.27052487,0.25203861,0.30243824,0.30624762
-1065.1928,0.95221465,0.55761147,3,7,0,1067.3029,0.28363481,7.9828675,0.22370266,0.28182385,0.27332261,0.2959676
-1065.9672,0.97629199,0.55761147,3,7,0,1068.5394,0.21116735,33.827047,0.24926731,0.24105272,0.34185696,0.32032713
-1065.8282,1,0.55761147,3,7,0,1069.0274,0.36089932,14.4814,0.26324172,0.29338985,0.26588232,0.27831439
-1069.8774,0.85700643,0.55761147,3,7,0,1072.7636,0.19692223,29.664311,0.28216028,0.23709239,0.3482263,0.34393847
-1066.5922,1,0.55761147,3,7,0,1074.8836,0.40182347,22.473333,0.26693093,0.24561521,0.2710435,0.29675222
-1063.1321,1,0.55761147,3,7,0,1066.902,0.34091764,11.136253,0.26427269,0.24165203,0.28783343,0.30723989
-1066.0503,0.81821055,0.55761147,3,7,0,1071.9136,0.40216927,8.2579817,0.24171416,0.29743601,0.31446726,0.28038732
-1065.5867,0.98653563,0.55761147,3,7,0,1069.6747,0.36045057,7.6648423,0.24276975,0.23323076,0.28668684,0.32618752
-1062.8072,0.96031781,0.55761147,3,7,0,1067.1684,0.25520861,33.113526,0.27797611,0.29153394,0.31847261,0.28195191
-1062.2435,1,0.55761147,3,7,0,1063.8135,0.30614169,24.331005,0.26915424,0.23846064,0.28337323,0.3091731
-1064.7098,0.79466186,0.55761147,3,7,0,1066.619,0.18652786,10.256775,0.24961405,0.29603723,0.3203654,0.30095678
-1062.1864,0.92826719,0.55761147,3,7,0,1068.2342,0.29913409,34.077086,0.30863308,0.26258934,0.3096072,0.30343636
-1064.1527,0.78401368,0.55761147,3,7,0,1067.7117,0.29226257,19.356433,0.21205704,0.27082492,0.30928519,0.28318475
-1065.3517,0.8136357,0.55761147,3,7,0,1069.9303,0.22786643,13.646553,0.27086594,0.32534664,0.31334698,0.29686193
-1064.5493,0.99263715,0.55761147,3,7,0,1068.1655,0.28757124,5.059474,0.25615914,0.24027413,0.28846141,0.30303113
-1065.8951,0.94063072,0.55761147,3,7,0,1067.8955,0.23389349,48.5233,0.25698585,0.31260846,0.321028,0.31943187
-1062.3354,0.97344481,0.55761147,2,3,0,1067.9763,0.34965523,17.275067,0.27818097,0.25827624,0.32426116,0.30776524
-1063.3539,0.95403897,0.55761147,3,7,0,1065.1092,0.20679606,24.909613,0.23525923,0.2645118,0.28042828,0.29532825
-1061.7458,0.9788539,0.55761147,3,7,0,1065.0739,0.29912427,56.268421,0.26364463,0.2664172,0.29009366,0.30075786
-1063.7323,0.92155726,0.55761147,3,7,0,1065.1045,0.25095126,25.911259,0.27738774,0.24510116,0.31707998,0.26874187
-1067.4247,0.91003398,0.55761147,3,7,0,1069.1331,0.32584881,27.690816,0.22823018,0.29215987,0.28579465,0.36221255
-1068.7421,0.96291788,0.55761147,3,7,0,1073.9024,0.28767348,48.759586,0.27925599,0.34218337,0.29973319,0.34704921
-1065.3911,1,0.55761147,3,7,0,1070.6715,0.224478,13.099117,0.26925486,0.20961089,0.30256575,0.30576987
-1063.9744,1,0.55761147,3,7,0,1066.8391,0.31511478,51.109106,0.24600797,0.30899986,0.28731366,0.2958389
-1066.1439,0.59748975,0.55761147,3,7,0,1069.521,0.20664457,5.123964,0.27256195,0.23534475,0.33176529,0.31121148
-1063.9026,0.93053422,0.55761147,3,7,0,1068.9084,0.23687144,27.274611,0.2917398,0.28309439,0.26775953,0.29254591
-1063.7452,0.97056905,0.55761147,3,7,0,1066.8133,0.33134747,26.489581,0.25234535,0.2534078,0.32385739,0.34228895
-1064.4035,0.9407347,0.55761147,2,3,0,1065.7918,0.34704103,19.467677,0.2437822,0.26489186,0.31600792,0.34794197
-1066.3094,0.79414428,0.55761147,3,7,0,1069.5085,0.17604403,14.751523,0.31455399,0.27055512,0.29343575,0.28844957
-1064.2764,1,0.55761147,3,7,0,1066.924,0.21319993,9.8248926,0.30430582,0.25463403,0.29962022,0.29607206
-1063.7577,0.98073161,0.55761147,3,7,0,1065.8145,0.32186354,51.308571,0.22692806,0.264848,0.30387233,0.31024319
-1066.05,0.96353366,0.55761147,3,7,0,1068.1846,0.20737998,18.457717,0.30214645,0.22440046,0.31673079,0.28624422
-1063.1263,0.99801764,0.55761147,3,7,0,1066.4501,0.29375192,28.203274,0.25355344,0.31587016,0.2937922,0.31966237
-1062.9872,0.97990605,0.55761147,3,7,0,1065.5069,0.27702533,14.528594,0.28829685,0.23390292,0.30423389,0.31738137
-1063.6839,0.98340746,0.55761147,3,7,0,1065.1279,0.24118671,21.007337,0.26202591,0.2375655,0.30463223,0.33941617
-1065.2175,0.88079361,0.55761147,3,7,0,1068.8344,0.35936789,26.156841,0.25125258,0.23189356,0.29945043,0.28222558
-1065.1592,1,0.55761147,3,7,0,1068.922,0.33923968,21.41045,0.23295827,0.2454541,0.27962963,0.27855476
-1061.7518,0.93476429,0.55761147,2,7,0,1069.4533,0.31404816,32.226425,0.25740452,0.25741004,0.28164363,0.3059034
-1062.2988,0.93974795,0.55761147,3,7,0,1065.4814,0.29441801,10.791688,0.25858469,0.28119407,0.32138881,0.30034907
-1061.8926,0.89162353,0.55761147,3,7,0,1067.0675,0.2931606,46.111411,0.25599082,0.25738949,0.2835274,0.3174942
-1061.1118,0.96824206,0.55761147,2,7,0,1063.1513,0.30120528,27.433439,0.2632789,0.27630117,0.30916185,0.28934666
-1062.119,0.89529122,0.55761147,3,7,0,1063.6498,0.29360257,46.880392,0.28983237,0.29475323,0.29406367,0.30638323
-1062.5757,0.93899105,0.55761147,3,7,0,1064.6304,0.26061259,12.968608,0.25561143,0.25368323,0.28361603,0.2873447
-1062.3728,0.97763252,0.55761147,3,7,0,1064.3488,0.30903314,37.872315,0.27631738,0.28918655,0.32692298,0.32555613
-1063.2649,0.92147622,0.55761147,3,7,0,1064.9254,0.26330093,18.67922,0.2498515,0.25063035,0.27772906,0.27686743
-1063.7996,0.96440725,0.55761147,3,7,0,1066.5054,0.31974951,26.492767,0.28003423,0.2924097,0.3296338,0.34108426
-1063.7785,0.87757557,0.55761147,3,7,0,1067.5385,0.21649296,7.5629378,0.24608963,0.25478777,0.31975018,0.31166325
-1063.4148,0.97379528,0.55761147,3,7,0,1065.6002,0.23986849,10.89128,0.23190634,0.28926838,0.29907623,0.29541269
-1064.0019,0.99462852,0.55761147,3,7,0,1065.6021,0.17939268,10.193847,0.25087807,0.25968579,0.28702354,0.29457796
-1063.6356,0.93798315,0.55761147,3,7,0,1066.7473,0.3779188,33.821617,0.27148498,0.26851129,0.3101547,0.3240039
-1064.3333,0.96976204,0.55761147,3,7,0,1066.3264,0.20835328,10.72993,0.30009211,0.25220961,0.30705649,0.28907829
-1067.2889,0.91986269,0.55761147,3,7,0,1069.4569,0.43577077,16.726443,0.23335093,0.26247251,0.29055718,0.33070322
-1062.6691,1,0.55761147,3,7,0,1067.3891,0.30961978,8.7185103,0.27936056,0.27634539,0.31577694,0.3135366
-1064.1418,0.89500621,0.55761147,3,7,0,1067.8579,0.19478,23.30207,0.25628006,0.26549874,0.30676628,0.33154185
-1063.9118,0.96751084,0.55761147,3,7,0,1068.1781,0.37133913,17.096422,0.28747985,0.25386772,0.30026023,0.28205308
-1063.7108,0.97877501,0.55761147,3,7,0,1066.5083,0.21438289,17.43319,0.23465975,0.27898188,0.27507433,0.31338023
-1061.472,0.9990293,0.55761147,3,7,0,1064.2808,0.32042576,21.961926,0.25705163,0.25841811,0.31442405,0.29498907
-1062.1427,0.92879597,0.55761147,3,7,0,1063.5974,0.26129042,46.893602,0.24112675,0.28507244,0.29008873,0.29867359
-1062.5511,0.99517587,0.55761147,3,7,0,1063.5956,0.30585723,16.249472,0.29351089,0.24605793,0.31390165,0.31910427
-1065.9594,0.82861963,0.55761147,3,7,0,1067.9923,0.21663629,19.247644,0.28153874,0.2968098,0.32683489,0.34115397
-1064.7082,1,0.55761147,3,7,0,1067.8312,0.28645674,5.6296086,0.24647195,0.23954802,0.29372816,0.28987036
-1064.5553,0.99000259,0.55761147,3,7,0,1067.192,0.25750444,7.2939858,0.22854911,0.29309519,0.30302589,0.29228669
-1064.2551,0.98163822,0.55761147,3,7,0,1068.08,0.34834893,39.839534,0.30368652,0.24082076,0.30869429,0.31349363
-1068.0511,0.93070508,0.55761147,3,7,0,1069.8236,0.21424358,14.577358,0.20706718,0.31622743,0.29254994,0.32846779
-1068.086,0.91286058,0.55761147,3,7,0,1074.1147,0.3051939,27.798817,0.31487906,0.21257092,0.29245299,0.27215667
-1062.0447,0.98526558,0.55761147,3,7,0,1069.4827,0.29346701,25.704982,0.24951972,0.24509065,0.31401959,0.28685109
-1062.9101,0.86625705,0.55761147,3,7,0,1066.187,0.25027996,19.435157,0.27409155,0.27039171,0.32943695,0.32933044
-1063.0398,0.99520477,0.55761147,3,7,0,1063.9989,0.31961967,30.265899,0.27052939,0.2539454,0.26987706,0.29361939
-1063.9242,0.92388333,0.55761147,3,7,0,1065.9086,0.22105092,11.524696,0.25804144,0.28606403,0.33426432,0.31353101
-1062.056,0.99922015,0.55761147,3,7,0,1065.6984,0.31635842,28.311051,0.25347219,0.29986531,0.31814287,0.31165357
-1063.7631,0.89142849,0.55761147,3,7,0,1065.9122,0.28521046,35.699857,0.22360037,0.26384069,0.29037534,0.33579728
-1066.4912,0.75707476,0.55761147,3,7,0,1070.8616,0.23253634,6.0287059,0.21326769,0.26835977,0.28130305,0.28822569
-1063.0383,0.95081968,0.55761147,3,7,0,1070.0781,0.33552108,29.046892,0.25832783,0.2711751,0.27105531,0.29826909
-1064.6786,0.91623638,0.55761147,2,7,0,1067.0572,0.22189214,13.265931,0.21987902,0.25259168,0.27884911,0.28951341
-1062.01,1,0.55761147,3,7,0,1065.9087,0.29190991,15.526467,0.28473091,0.25635192,0.32077713,0.29627673
-1065.1474,0.81102047,0.55761147,2,3,0,1066.5847,0.34359842,26.734091,0.2529806,0.27947228,0.35807478,0.29562007
-1066.195,0.97782925,0.55761147,3,7,0,1069.3989,0.28860075,6.8108802,0.23621944,0.25065816,0.25924048,0.29891129
-1064.7641,0.97788482,0.55761147,3,7,0,1069.9564,0.3276215,31.386893,0.30600991,0.26568255,0.350095,0.31714057
-1067.3389,0.91096404,0.55761147,3,7,0,1068.133,0.19865915,19.468868,0.21540483,0.29419343,0.26635204,0.28140377
-1063.111,0.94611783,0.55761147,3,7,0,1071.8347,0.28259269,41.989994,0.2399687,0.29781495,0.316003,0.32654447
-1060.9811,0.93554981,0.55761147,2,3,0,1064.4173,0.27960155,29.815505,0.25632271,0.25745046,0.28986206,0.31252519
-1063.1745,0.89881451,0.55761147,3,7,0,1063.7047,0.21762296,26.468584,0.23071007,0.24231187,0.29390834,0.30221106
-1062.7387,1,0.55761147,3,7,0,1063.1924,0.22123569,24.297316,0.23439249,0.24455948,0.29442363,0.30384897
-1061.7192,1,0.55761147,3,7,0,1063.3507,0.34529464,28.368572,0.28108201,0.27502253,0.30667183,0.31527472
-1063.3543,0.86269082,0.55761147,3,7,0,1065.1319,0.36722873,25.765521,0.29685575,0.26062795,0.29032212,0.31296976
-1063.3115,0.98776504,0.55761147,3,7,0,1065.2408,0.21469199,20.5988,0.23328562,0.28396627,0.31628311,0.31062062
-1067.7777,0.76434066,0.55761147,2,7,0,1070.5948,0.22331219,11.111428,0.29729097,0.262662,0.35813584,0.33194851
-1064.5081,1,0.55761147,3,7,0,1068.8117,0.19340611,13.903307,0.28585246,0.28039941,0.32481849,0.31747038
-1063.343,0.99796691,0.55761147,3,7,0,1066.528,0.23271102,10.532115,0.23426015,0.25098295,0.31229025,0.29336846
-1061.3347,0.99261381,0.55761147,3,7,0,1063.939,0.24633783,31.178584,0.28018432,0.26429756,0.30047261,0.30574079
-1064.5167,0.82709766,0.55761147,2,3,0,1065.2604,0.27385551,10.424626,0.3135897,0.26668939,0.30124719,0.28213228
-1063.9288,1,0.55761147,3,7,0,1066.7831,0.24006769,13.723334,0.21727359,0.26642634,0.32128699,0.31304491
-1065.6918,0.95048738,0.55761147,3,7,0,1069.2232,0.18083841,4.6673921,0.24077795,0.25614537,0.2867732,0.29716576
-1061.0312,0.94692653,0.55761147,3,7,0,1068.5774,0.29846958,34.494794,0.26297788,0.28566311,0.30474318,0.31605507
-1061.953,0.89210735,0.55761147,3,7,0,1063.0158,0.29854905,11.118007,0.26096166,0.25255768,0.29983562,0.30016123
-1063.5918,0.94885425,0.55761147,3,7,0,1064.6462,0.28693733,11.490509,0.25163931,0.24740663,0.27078312,0.29534901
-1065.4377,0.89392523,0.55761147,2,3,0,1067.1305,0.2056399,51.20593,0.27504761,0.26884924,0.28414629,0.31536179
-1061.5187,0.95848557,0.55761147,3,7,0,1066.8145,0.24446385,26.656219,0.24869017,0.26671946,0.28508296,0.29872324
-1064.4941,0.79757835,0.55761147,3,7,0,1066.8014,0.25005094,27.450211,0.28397515,0.31882504,0.31732514,0.31673453
-1063.8618,1,0.55761147,3,7,0,1067.0254,0.25100465,7.83961,0.26481419,0.2396944,0.32438432,0.31301677
-1063.5421,0.99167937,0.55761147,3,7,0,1066.1384,0.29959289,54.659734,0.24271504,0.29679638,0.27814055,0.30243567
-1063.8572,1,0.55761147,3,7,0,1065.0278,0.26149854,11.51864,0.27724828,0.2447638,0.33589134,0.2911471
-1061.7334,0.99131217,0.55761147,3,7,0,1064.85,0.29164067,18.221885,0.26434048,0.24729064,0.32156868,0.31270678
-1061.5753,0.98824233,0.55761147,3,7,0,1062.6647,0.26523275,40.678885,0.27000244,0.2876673,0.29021372,0.29621977
-1062.7979,0.82396625,0.55761147,3,7,0,1066.186,0.31335692,14.858947,0.25163489,0.24422961,0.32344854,0.32253837
-1064.6368,0.93346964,0.55761147,2,3,0,1065.1167,0.30577567,8.5614051,0.24364674,0.245362,0.33791727,0.31949427
-1062.3971,0.96024957,0.55761147,3,7,0,1068.2254,0.29466965,59.51433,0.29063756,0.2712436,0.31988717,0.30142686
-1063.8829,0.85422885,0.55761147,3,7,0,1066.1631,0.28487537,8.1912967,0.25529532,0.24879634,0.29687935,0.33554853
-1071.2576,0.68548264,0.55761147,2,3,0,1073.0155,0.23595009,3.9791559,0.27913455,0.23364994,0.35142211,0.3533216
-1067.461,0.9865902,0.55761147,3,7,0,1076.1652,0.16761895,20.444599,0.23877353,0.22260174,0.33051713,0.29918561
-1063.9502,0.9237623,0.55761147,3,7,0,1072.8209,0.37375865,17.320608,0.27600036,0.27775239,0.27232772,0.30056938
-1065.7341,0.91852247,0.55761147,3,7,0,1068.566,0.36161823,18.209547,0.2655037,0.30000318,0.30493309,0.2633883
-1061.7648,0.98574814,0.55761147,2,3,0,1066.6603,0.31462538,17.066723,0.26046901,0.27316011,0.32689677,0.30097685
-1061.9392,0.8930322,0.55761147,3,7,0,1066.0772,0.23974683,18.7019,0.27483237,0.27706556,0.28332446,0.30334604
-1065.086,0.90335226,0.55761147,3,7,0,1066.1661,0.25916625,13.709126,0.31740407,0.23235524,0.31296831,0.29732976
-1066.0308,0.94748863,0.55761147,3,7,0,1070.7455,0.30473901,11.294533,0.32477802,0.24272527,0.32765563,0.32213306
-1068.3977,0.97627576,0.55761147,3,7,0,1070.6799,0.25319212,30.738003,0.18710027,0.27964123,0.27275737,0.28392143
-1061.9416,0.97177826,0.55761147,2,3,0,1069.7279,0.31452232,20.384563,0.23799028,0.26841524,0.29184702,0.3173171
-1062.8084,0.86606658,0.55761147,3,7,0,1066.0881,0.2284309,10.845971,0.27017357,0.25977722,0.31600232,0.28983121
-1062.4609,0.93667456,0.55761147,3,7,0,1066.0263,0.30480055,55.72172,0.25718806,0.28288506,0.2867592,0.32085497
-1062.705,0.98979919,0.55761147,3,7,0,1064.3706,0.31361029,9.3348616,0.26334242,0.25257833,0.3155584,0.29361836
-1061.746,0.99983342,0.55761147,3,7,0,1063.7641,0.29309635,38.305861,0.26565826,0.28804402,0.28670844,0.32224822
-1062.5206,0.91972435,0.55761147,3,7,0,1063.8761,0.26414861,13.626658,0.2710026,0.25447888,0.32430978,0.28797458
-1062.4867,0.93849233,0.55761147,3,7,0,1066.6202,0.26753613,29.975566,0.24112646,0.27671759,0.27578135,0.32243495
-1062.4668,0.97162378,0.55761147,3,7,0,1064.64,0.28865834,29.552533,0.27307351,0.24433621,0.31643692,0.33297737
-1066.8153,0.69274921,0.55761147,3,7,0,1069.977,0.37771962,36.505275,0.22792666,0.25897517,0.29122234,0.32906421
-1061.9768,1,0.55761147,2,3,0,1067.657,0.24559088,14.442105,0.25990906,0.28193325,0.30895458,0.3183128
-1061.6559,0.97267615,0.55761147,3,7,0,1063.8162,0.31254658,16.050099,0.2717748,0.25644992,0.29697302,0.29263657
-1063.4067,0.94081216,0.55761147,3,7,0,1064.3442,0.25470398,20.134501,0.22166856,0.29193381,0.31185358,0.31701689
-1062.1234,0.96948767,0.55761147,3,7,0,1065.9467,0.31222747,23.699732,0.24295009,0.25767479,0.29959456,0.28504282
-1061.3967,0.99727854,0.55761147,3,7,0,1062.8147,0.24654342,31.893528,0.26559002,0.25795708,0.29353116,0.29095273
-1063.895,0.86659089,0.55761147,3,7,0,1065.2732,0.24572257,42.401314,0.21547728,0.2718101,0.28259417,0.30593112
-1064.0621,0.97717997,0.55761147,3,7,0,1065.0553,0.33174267,11.19111,0.31475436,0.26420988,0.31989024,0.30420261
-1065.077,0.92983729,0.55761147,3,7,0,1067.9015,0.2165167,44.728979,0.22264407,0.26864347,0.29014075,0.32349568
-1063.624,1,0.55761147,3,7,0,1067.1379,0.34310291,10.640021,0.304428,0.26728262,0.3142237,0.29459414
-1065.5705,0.86515825,0.55761147,3,7,0,1070.4168,0.37552902,26.068639,0.32585716,0.26168877,0.2971144,0.32496028
-1065.004,0.96863347,0.55761147,3,7,0,1069.0021,0.20568403,28.646384,0.2504064,0.25605565,0.33524579,0.27984864
-1064.3591,0.97541129,0.55761147,3,7,0,1068.6065,0.24314692,21.01965,0.25916081,0.24680038,0.27274465,0.26933623
-1063.5041,1,0.55761147,3,7,0,1066.0921,0.33224702,33.304047,0.26633962,0.28931003,0.33497388,0.33330467
-1064.2604,0.9160832,0.55761147,3,7,0,1067.8751,0.23497902,18.973413,0.26962228,0.23110333,0.28257791,0.27606726
-1067.1965,0.88459685,0.55761147,3,7,0,1071.5272,0.27320326,10.479244,0.27676748,0.27560438,0.28086278,0.36509875
-1065.492,1,0.55761147,3,7,0,1069.0639,0.26179697,9.4795676,0.25654322,0.28798096,0.28117031,0.34847449
-1066.369,0.98942717,0.55761147,3,7,0,1068.1472,0.19801842,15.534925,0.2506338,0.24902886,0.33522759,0.26627072
-1064.1236,0.98988085,0.55761147,2,3,0,1067.4394,0.20789327,15.949695,0.24236756,0.25159389,0.32994975,0.28602062
-1065.2779,0.93822528,0.55761147,3,7,0,1067.1837,0.36781983,29.685818,0.28851317,0.27659065,0.2688711,0.33059905
-1065.0019,1,0.55761147,3,7,0,1067.7993,0.2369709,15.296552,0.24479772,0.29256221,0.3487823,0.30010573
-1065.9237,0.98991969,0.55761147,3,7,0,1069.2024,0.21837658,13.262745,0.27181358,0.23659171,0.25485546,0.29715827
-1064.1362,0.99915143,0.55761147,3,7,0,1067.9012,0.31491116,20.034608,0.27591258,0.23497356,0.26968785,0.29072736
-1062.4792,0.97423253,0.55761147,3,7,0,1067.2905,0.27807439,21.265201,0.25658269,0.29183323,0.33005162,0.32033114
-1062.8107,0.93470522,0.55761147,3,7,0,1065.9217,0.30886246,36.529986,0.28713725,0.23663834,0.29515746,0.32177973
-1063.249,0.89888218,0.55761147,3,7,0,1065.3575,0.32133492,53.890199,0.28069804,0.24001272,0.30229248,0.30359137
-1064.0364,0.97037168,0.55761147,3,7,0,1066.2503,0.23812456,7.4428842,0.23793946,0.29411493,0.308931,0.30259555
-1065.5293,0.97676173,0.55761147,3,7,0,1067.0131,0.2069504,10.836677,0.2115514,0.2671195,0.32372891,0.29565731
-1062.4939,0.9958197,0.55761147,2,3,0,1066.2201,0.23453288,13.751464,0.24343233,0.28913192,0.30012046,0.30318781
-1061.332,0.94174096,0.55761147,3,7,0,1064.1485,0.23949338,19.127288,0.2536046,0.26556344,0.2970537,0.30713318
-1063.4998,0.94338149,0.55761147,2,7,0,1063.6101,0.19865945,18.642225,0.23259565,0.25407427,0.28976517,0.31193708
-1062.5536,0.93626765,0.55761147,3,7,0,1065.7977,0.26376523,14.053406,0.27891608,0.25545924,0.27982333,0.29132962
-1062.4994,0.99700418,0.55761147,3,7,0,1064.316,0.3266439,24.391341,0.25294448,0.25098797,0.32242904,0.32694159
-1062.4262,0.91816638,0.55761147,3,7,0,1065.5768,0.22497954,20.135041,0.27307277,0.25021769,0.31700085,0.2926489
-1063.7282,0.96482351,0.55761147,3,7,0,1064.8203,0.32956888,51.370374,0.26661078,0.24071658,0.2916638,0.3175565
-1063.2786,0.99478234,0.55761147,3,7,0,1066.1738,0.25412433,13.079647,0.2313719,0.28782192,0.28710196,0.29284397
-1062.0297,0.99595263,0.55761147,3,7,0,1065.2504,0.32518264,36.163836,0.27799323,0.24558847,0.30666166,0.3141356
-1064.415,0.60700317,0.55761147,3,7,0,1066.3964,0.19845564,8.081916,0.24269259,0.28181493,0.29624711,0.28551074
-1061.8361,0.84013831,0.55761147,3,7,0,1070.6259,0.32781464,35.722487,0.29221749,0.26995282,0.30463108,0.31935916
-1063.0477,0.9548105,0.55761147,3,7,0,1064.094,0.22551466,18.299139,0.22674952,0.26360275,0.30779887,0.28890503
-1062.4867,0.99747372,0.55761147,3,7,0,1063.6567,0.34520667,35.762994,0.29382649,0.27106101,0.30162724,0.32105769
-1064.7797,0.88107145,0.55761147,3,7,0,1067.5397,0.21407161,20.767809,0.27775636,0.25909877,0.28310812,0.26528917
-1064.0674,0.97380873,0.55761147,3,7,0,1068.3346,0.26895582,14.561858,0.25888748,0.28931752,0.33437734,0.33572739
-1063.1377,0.90974307,0.55761147,3,7,0,1068.7465,0.31710418,47.651922,0.27337596,0.24694791,0.32358747,0.28781046
-1066.5007,0.88125197,0.55761147,3,7,0,1067.6961,0.21112502,11.532961,0.26877436,0.30794803,0.28007143,0.34100375
-1064.7602,1,0.55761147,2,3,0,1067.2316,0.20776274,16.876747,0.25849808,0.29696684,0.28446838,0.33380756
-1061.8301,0.95896535,0.55761147,3,7,0,1067.0879,0.33705924,22.981402,0.25717263,0.27983806,0.29957157,0.29177659
-1064.2058,0.82189244,0.55761147,3,7,0,1065.1712,0.20241859,16.468722,0.28937265,0.25375623,0.32242009,0.28628957
-1063.1655,0.93285709,0.55761147,3,7,0,1068.3525,0.24119919,20.581788,0.27143746,0.28063602,0.32646707,0.27886112
-1066.1834,0.91897832,0.55761147,3,7,0,1067.4187,0.24126604,22.182785,0.23150194,0.28188861,0.32446165,0.25740192
-1062.3243,1,0.55761147,3,7,0,1067.1071,0.24843732,18.669928,0.2298549,0.26054482,0.28809733,0.30933568
-1062.2775,0.99084213,0.55761147,3,7,0,1063.7666,0.24987533,27.324963,0.2652366,0.23250853,0.2923987,0.29631982
-1063.7618,0.80761321,0.55761147,3,7,0,1066.7101,0.27177245,33.103495,0.25816324,0.30739989,0.28918455,0.3360098
-1061.3822,1,0.55761147,2,3,0,1064.0883,0.28020937,31.053653,0.24697117,0.26913808,0.28847909,0.32020177
-1062.3088,0.90441509,0.55761147,3,7,0,1063.9676,0.26938872,20.934539,0.2667145,0.24032216,0.29150258,0.28395094
-1068.6875,0.7522748,0.55761147,3,7,0,1072.3104,0.40650037,9.6281959,0.30894854,0.32662497,0.33481985,0.31085128
