# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_model
# start_datetime = 2026-04-03 14:32:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1525420468 (Default)
# output
#   file = base_model_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 2
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4
# Adaptation terminated
# Step size = 0.610302
# Diagonal elements of inverse mass matrix:
# 0.0470834, 0.35669, 0.0144418, 0.0134428, 0.00826597, 0.00758519
-1069.3376,0.83207798,0.61030207,3,7,0,1074.3367,0.27487324,73.003879,0.34945954,0.25300631,0.31886316,0.30892092
-1064.1347,1,0.61030207,2,3,0,1070.9641,0.29244055,24.266845,0.3100356,0.23997619,0.31876742,0.28282579
-1063.9544,1,0.61030207,3,7,0,1066.6816,0.26597691,38.116138,0.2266528,0.30545182,0.2832415,0.2996402
-1066.6115,0.94053933,0.61030207,3,7,0,1069.4515,0.32407165,18.827929,0.31341602,0.25166001,0.35946455,0.30800688
-1069.5127,0.80752366,0.61030207,3,7,0,1074.3018,0.2132161,12.51913,0.20569063,0.25920582,0.25253885,0.27533396
-1070.9934,0.99135693,0.61030207,3,7,0,1075.6898,0.13470508,7.4483457,0.31707207,0.26969503,0.33772581,0.33617234
-1067.7497,0.94856334,0.61030207,3,7,0,1074.8483,0.24114146,10.201449,0.21280012,0.25948592,0.26131645,0.2760135
-1064.6294,0.98872455,0.61030207,2,7,0,1070.8723,0.35145962,40.776139,0.31940882,0.27002495,0.31904442,0.29494314
-1061.7619,0.68828534,0.61030207,2,3,0,1067.271,0.24790039,19.234,0.24407729,0.27257623,0.2959481,0.31970673
-1062.5778,0.8197065,0.61030207,3,7,0,1067.4539,0.29291679,18.309988,0.29191419,0.24399976,0.3248769,0.30514998
-1064.699,0.81944873,0.61030207,3,7,0,1068.0048,0.39325447,17.020176,0.27362774,0.29397381,0.27649073,0.30101756
-1061.6874,0.9923147,0.61030207,3,7,0,1065.5179,0.26980634,19.783105,0.28700823,0.2823777,0.28958925,0.30830069
-1062.0115,0.96966212,0.61030207,3,7,0,1063.5811,0.33008161,26.017977,0.24328324,0.26838553,0.310648,0.32303698
-1062.3892,0.9568389,0.61030207,3,7,0,1064.0595,0.27058899,28.662311,0.30097912,0.29227318,0.30599657,0.30023537
-1061.5673,0.91638863,0.61030207,3,7,0,1066.4425,0.26858853,41.884948,0.26433756,0.26927913,0.29911921,0.32609613
-1062.234,0.81427075,0.61030207,3,7,0,1065.2911,0.30943094,49.137118,0.24705426,0.25253727,0.31198387,0.30947722
-1063.6972,0.96160928,0.61030207,3,7,0,1065.6274,0.22476256,12.409457,0.25123335,0.27333948,0.26721266,0.30708416
-1062.405,0.99758288,0.61030207,3,7,0,1065.1076,0.2879822,49.46152,0.29699972,0.27806237,0.31029391,0.3218779
-1062.6906,0.91418291,0.61030207,3,7,0,1064.4852,0.2948693,13.594164,0.22527154,0.26951345,0.29800272,0.30124911
-1061.1159,0.9905637,0.61030207,3,7,0,1063.4223,0.30630779,37.245126,0.25275642,0.27193467,0.30771796,0.31569836
-1064.1604,0.84081323,0.61030207,2,7,0,1064.5784,0.30503442,7.0672581,0.26834226,0.25800974,0.27032824,0.30695534
-1063.5883,0.91360879,0.61030207,3,7,0,1067.7124,0.35814445,9.4530191,0.25993278,0.2837746,0.31665563,0.28623599
-1066.4548,0.89957055,0.61030207,3,7,0,1069.0366,0.41172633,6.9702127,0.24500801,0.25921138,0.27987169,0.33593684
-1065.8788,0.89352957,0.61030207,3,7,0,1070.1103,0.40069283,5.2313262,0.27502972,0.29290055,0.3164622,0.28471045
-1063.8135,0.99528245,0.61030207,3,7,0,1067.225,0.38759758,21.541258,0.26866168,0.26012006,0.3106284,0.33120521
-1062.1423,0.9887031,0.61030207,3,7,0,1066.5694,0.25621442,33.718245,0.2411908,0.27561606,0.27988219,0.31638989
-1061.7972,0.93176659,0.61030207,2,7,0,1064.001,0.28782908,39.372068,0.23781424,0.27087984,0.2964175,0.29014106
-1062.3893,0.98009269,0.61030207,2,3,0,1062.5711,0.27893965,47.989239,0.2322328,0.2732551,0.2929377,0.29171046
-1064.9565,0.77001486,0.61030207,2,7,0,1066.1114,0.23131041,8.8445269,0.30530814,0.28044631,0.31817828,0.32557027
-1066.1524,0.93002307,0.61030207,3,7,0,1069.5342,0.22138934,48.205436,0.22452932,0.23961866,0.26284649,0.29532916
-1063.7517,0.92373862,0.61030207,3,7,0,1071.8653,0.27033168,10.544395,0.23102928,0.30148002,0.30126609,0.30367077
-1065.0053,0.93369432,0.61030207,3,7,0,1069.0719,0.3029615,90.441082,0.25020289,0.30198326,0.30284072,0.30896697
-1063.2133,0.15236266,0.61030207,3,7,0,1072.5307,0.25922316,22.774406,0.2243391,0.29903081,0.30451043,0.31168621
-1061.9699,0.99912547,0.61030207,3,7,0,1064.0697,0.32680521,24.477913,0.27328268,0.25756847,0.2839588,0.29537587
-1062.6958,0.93373746,0.61030207,3,7,0,1063.8446,0.22345556,15.054889,0.25255806,0.27559433,0.32265761,0.31586274
-1061.4917,0.95218988,0.61030207,3,7,0,1065.0944,0.31699889,29.222515,0.28812266,0.26906588,0.29083883,0.29938304
-1061.5356,0.99907962,0.61030207,3,7,0,1062.3655,0.29845888,22.28125,0.28569217,0.27602296,0.31846563,0.29421262
-1062.0001,0.98684876,0.61030207,3,7,0,1062.8677,0.24207066,31.108726,0.24776986,0.24980343,0.28146833,0.30423949
-1062.7744,0.97844002,0.61030207,3,7,0,1063.6513,0.24726587,30.339008,0.27998242,0.25784373,0.26768391,0.30707052
-1065.0226,0.86626509,0.61030207,3,7,0,1067.1779,0.23962862,25.444808,0.31038851,0.24860153,0.26803522,0.29027364
-1067.8145,0.82801042,0.61030207,2,7,0,1071.0194,0.33970205,9.6123526,0.19481345,0.25911572,0.33073379,0.30359174
-1068.4455,0.94299524,0.61030207,2,3,0,1071.0979,0.36853273,8.0298031,0.20736512,0.25063649,0.32789676,0.27627927
-1065.1064,0.94065855,0.61030207,3,7,0,1071.0282,0.37695815,11.678491,0.26138085,0.30078448,0.27549226,0.29008499
-1063.9249,0.96763101,0.61030207,3,7,0,1066.8622,0.20593159,24.602878,0.26858814,0.25111355,0.33260572,0.30220968
-1063.7487,0.70682279,0.61030207,3,7,0,1069.1286,0.21890984,9.1708943,0.26789744,0.24386002,0.31675214,0.32141016
-1068.5281,0.77224685,0.61030207,3,7,0,1071.927,0.2427869,27.372646,0.30473754,0.2082235,0.2617406,0.31718814
-1065.2177,0.9982574,0.61030207,3,7,0,1070.6183,0.23059923,27.56845,0.27389446,0.2132156,0.28224623,0.31743423
-1063.1045,0.96479084,0.61030207,3,7,0,1067.6191,0.33602938,14.866693,0.23182207,0.25000095,0.30596431,0.2975154
-1064.8657,0.92380788,0.61030207,2,7,0,1066.0315,0.28063573,13.659614,0.20410692,0.25110053,0.29710363,0.30375959
-1065.3969,0.98682416,0.61030207,3,7,0,1068.7888,0.21037743,24.488028,0.23356172,0.23632908,0.26178812,0.29928599
-1069.095,0.88562868,0.61030207,3,7,0,1071.9264,0.20443776,8.5576052,0.27237565,0.28814853,0.35162796,0.26237175
-1069.5465,0.9645086,0.61030207,3,7,0,1071.3313,0.35757904,46.938134,0.25938154,0.2482327,0.26362173,0.35274306
-1066.48,0.88792191,0.61030207,2,3,0,1073.9558,0.29767668,20.103465,0.27489519,0.23281369,0.26153809,0.34464115
-1064.8321,0.99062915,0.61030207,3,7,0,1068.9161,0.27446487,31.691148,0.25550486,0.30037793,0.34641331,0.28157696
-1063.5699,0.92289842,0.61030207,3,7,0,1067.8496,0.33249693,25.585363,0.25225925,0.28637221,0.325534,0.27592936
-1063.797,1,0.61030207,3,7,0,1064.6499,0.24118103,21.837674,0.2774393,0.25135322,0.27962174,0.3388836
-1062.7601,0.99743711,0.61030207,3,7,0,1065.3484,0.2294736,16.929287,0.27848959,0.24525728,0.28574652,0.31735175
-1065.5921,0.88065856,0.61030207,2,3,0,1066.153,0.18827264,27.651975,0.28289096,0.23930336,0.27075024,0.30443288
-1065.9375,1,0.61030207,3,7,0,1068.0137,0.26292791,5.0585907,0.24031316,0.29298702,0.33767181,0.30713687
-1064.1687,1,0.61030207,3,7,0,1066.8299,0.22280113,47.893373,0.27190588,0.23762654,0.27783082,0.30222334
-1065.2442,0.99166427,0.61030207,3,7,0,1067.2171,0.38369235,18.041465,0.22751356,0.28285779,0.30956125,0.33399288
-1065.9537,0.9050687,0.61030207,3,7,0,1068.8335,0.21988395,15.76655,0.3132152,0.27850552,0.28392602,0.27332076
-1065.929,0.9954809,0.61030207,3,7,0,1067.9724,0.3561321,31.464467,0.22880052,0.26263268,0.32619542,0.34287529
-1065.3,1,0.61030207,3,7,0,1067.4352,0.25222155,11.590994,0.30728665,0.27550122,0.28234443,0.27384747
-1064.7382,0.99880647,0.61030207,3,7,0,1066.0505,0.31399474,43.265757,0.22129597,0.25646275,0.31718501,0.33249675
-1070.8715,0.56831624,0.61030207,3,7,0,1072.8366,0.17107884,8.2715342,0.33549305,0.25769759,0.28072363,0.26692433
-1066.2686,0.98417185,0.61030207,3,7,0,1076.2116,0.2627287,11.45884,0.24609043,0.29969103,0.33646661,0.34512584
-1061.4095,0.98475947,0.61030207,2,7,0,1066.9203,0.23857132,23.994993,0.24864123,0.27175816,0.29826539,0.30991398
-1061.8017,0.97429754,0.61030207,3,7,0,1062.5361,0.28717465,27.534468,0.24050067,0.29403498,0.29505439,0.30162005
-1062.4068,0.95871552,0.61030207,3,7,0,1063.8218,0.27555538,25.81891,0.25584953,0.25056482,0.31776549,0.33447618
-1062.9988,0.92011665,0.61030207,3,7,0,1066.3638,0.27170834,26.114389,0.27034745,0.27824699,0.27739033,0.27382422
-1061.6281,0.89843929,0.61030207,2,3,0,1065.8399,0.31098548,20.048876,0.2713466,0.27407612,0.2817389,0.29880919
-1064.9867,0.87787766,0.61030207,2,7,0,1066.6452,0.38457549,6.5383494,0.29167736,0.24236715,0.30547738,0.30019669
-1061.3546,0.99635168,0.61030207,3,7,0,1066.7042,0.27582291,30.953296,0.24599499,0.28190543,0.30168873,0.3195725
-1061.1651,0.85530512,0.61030207,2,7,0,1063.7075,0.27647804,37.597218,0.26389055,0.25983993,0.28527559,0.31250036
-1061.0124,0.9951923,0.61030207,3,7,0,1061.6332,0.28870033,24.13668,0.2638899,0.2668694,0.32036867,0.29885335
-1064.7031,0.74546309,0.61030207,2,3,0,1065.9618,0.29744119,44.475273,0.22688739,0.28571281,0.33406287,0.32980558
-1065.0236,0.95002024,0.61030207,3,7,0,1066.7371,0.24162005,10.842485,0.29236936,0.25816794,0.26191899,0.29362467
-1062.0453,0.93123923,0.61030207,2,3,0,1066.9856,0.28703973,26.723842,0.29569948,0.2589336,0.28180946,0.31265422
-1062.2755,0.93007957,0.61030207,3,7,0,1063.9384,0.34495902,19.948372,0.24741002,0.26074991,0.31584754,0.29612265
-1063.8002,0.94773524,0.61030207,3,7,0,1065.2575,0.26126514,25.062799,0.26405845,0.31747088,0.28916645,0.28672181
-1064.0047,0.98474333,0.61030207,3,7,0,1065.9269,0.29931916,24.16562,0.25653549,0.21722017,0.306662,0.32233878
-1062.8673,0.9737497,0.61030207,3,7,0,1065.3613,0.26340009,23.749114,0.25753425,0.31091095,0.29510193,0.29182624
-1061.7708,0.9832495,0.61030207,3,7,0,1064.4258,0.30130533,22.436532,0.26804264,0.24076536,0.31194512,0.31728639
-1063.3221,0.84593939,0.61030207,3,7,0,1065.8959,0.24359363,10.364626,0.27257812,0.29395005,0.29152546,0.32186078
-1062.1298,0.91526923,0.61030207,3,7,0,1067.4196,0.29141042,30.64237,0.23651776,0.24177978,0.29845181,0.30218431
-1061.5376,0.84037457,0.61030207,3,7,0,1067.4565,0.28639805,14.962972,0.27070703,0.27762837,0.31951894,0.30469216
-1061.3675,0.9874299,0.61030207,3,7,0,1062.6383,0.32261843,34.938821,0.25955458,0.27868252,0.29365181,0.31206291
-1062.0917,0.8993252,0.61030207,3,7,0,1063.9895,0.27063388,16.331421,0.26114459,0.27274304,0.32690984,0.32162987
-1063.8484,0.77871814,0.61030207,3,7,0,1066.5095,0.22869585,37.227859,0.26066635,0.28106552,0.33385459,0.31208219
-1061.3517,0.99465281,0.61030207,2,3,0,1064.847,0.30267533,17.601013,0.27863959,0.27621198,0.29088136,0.30307266
-1066.9424,0.68653932,0.61030207,2,3,0,1067.7989,0.24387276,33.257951,0.30578298,0.30056395,0.28960895,0.26076681
-1065.5914,0.96151398,0.61030207,3,7,0,1069.9191,0.20377079,4.6484213,0.25983767,0.2491062,0.30042226,0.33165255
-1064.4674,0.90292236,0.61030207,3,7,0,1069.4816,0.2424586,20.019676,0.23486385,0.31153768,0.2975413,0.28240106
-1065.677,0.97359411,0.61030207,3,7,0,1067.245,0.25953535,19.266628,0.30499607,0.22156281,0.29909912,0.33406637
-1065.5855,0.9860882,0.61030207,3,7,0,1068.8157,0.32196789,14.210381,0.2310124,0.31685697,0.31090253,0.28037797
-1062.2972,0.96004799,0.61030207,2,3,0,1066.7829,0.30214877,14.033501,0.24196509,0.29035987,0.30824844,0.29676004
-1062.4417,0.98544693,0.61030207,3,7,0,1063.8821,0.27056985,40.03804,0.27869361,0.24783134,0.27406346,0.31186417
-1062.8879,0.80524265,0.61030207,3,7,0,1066.1613,0.29965672,14.184713,0.24307601,0.29891293,0.3186802,0.31636391
-1063.5497,0.97528126,0.61030207,3,7,0,1064.8912,0.29077277,29.930975,0.28108707,0.23015309,0.27638718,0.29203
-1065.4264,0.91431136,0.61030207,3,7,0,1067.9504,0.29043371,16.456936,0.25292309,0.33711245,0.31247541,0.30565039
-1063.9565,0.99907186,0.61030207,3,7,0,1066.8919,0.26380572,34.381265,0.28377677,0.21715297,0.29437609,0.3097054
-1062.9605,0.94389576,0.61030207,3,7,0,1067.1713,0.24881412,24.472433,0.26191082,0.27253075,0.27132038,0.32858168
-1066.6891,0.78786978,0.61030207,3,7,0,1068.5624,0.28363859,20.032566,0.23631093,0.29983207,0.29794943,0.25289657
-1067.1192,0.90889743,0.61030207,3,7,0,1072.9621,0.28441337,7.3168381,0.23119288,0.29169223,0.27864293,0.26602565
-1066.9536,0.99763729,0.61030207,3,7,0,1069.7068,0.33782922,26.069596,0.28193974,0.22942121,0.32867354,0.35463499
-1066.4215,0.90594254,0.61030207,2,3,0,1070.4699,0.37302465,25.180912,0.30361424,0.23607803,0.3403872,0.32352424
-1064.5581,0.83988287,0.61030207,2,3,0,1071.2372,0.32780061,11.082168,0.27576689,0.23906756,0.34223495,0.31365039
-1065.4438,0.97736254,0.61030207,3,7,0,1067.264,0.1973568,32.670224,0.24362494,0.26878567,0.26009855,0.29496241
-1064.1693,1,0.61030207,3,7,0,1068.0373,0.25827283,9.7156929,0.25842084,0.23892159,0.33470074,0.29368393
-1061.8259,1,0.61030207,3,7,0,1065.107,0.3050546,30.481205,0.26225068,0.24647537,0.28547781,0.31682637
-1062.0206,0.91596566,0.61030207,3,7,0,1063.9272,0.26430929,17.869101,0.27016711,0.28876095,0.32201382,0.29587894
-1066.1109,0.77082639,0.61030207,2,3,0,1068.0156,0.29267997,60.588385,0.32713499,0.30477377,0.31608295,0.31104438
-1061.9296,1,0.61030207,2,3,0,1066.3163,0.31079187,40.440076,0.30038395,0.27771283,0.30643978,0.31410281
-1061.7525,0.99485484,0.61030207,3,7,0,1062.6014,0.29889197,33.337953,0.30154984,0.27385465,0.30190683,0.29765678
-1061.0185,0.98230455,0.61030207,3,7,0,1062.5055,0.27486815,19.358012,0.25045985,0.26583923,0.29632337,0.31030101
-1061.125,0.96682693,0.61030207,3,7,0,1062.0586,0.32207939,28.325256,0.27550977,0.26751538,0.30705715,0.29715589
-1064.0319,0.63078407,0.61030207,3,7,0,1066.6446,0.33661315,4.6087716,0.25521471,0.26131295,0.3038474,0.30977289
-1062.1781,0.98638445,0.61030207,3,7,0,1065.0489,0.27802866,67.355406,0.27643237,0.27819086,0.30009306,0.30634456
-1064.8356,0.74033892,0.61030207,3,7,0,1066.938,0.34123037,12.557953,0.32101733,0.24388183,0.30275556,0.30236684
-1064.0327,0.99082876,0.61030207,2,7,0,1066.0357,0.32808203,11.35963,0.30385865,0.24583217,0.29599377,0.28925097
-1063.9942,0.93766633,0.61030207,3,7,0,1066.1361,0.24949506,44.961427,0.21594128,0.27544659,0.31771633,0.30234413
-1062.5391,0.96354578,0.61030207,3,7,0,1066.0228,0.21044208,21.177253,0.255138,0.2792218,0.30122155,0.29099241
-1064.341,0.78511123,0.61030207,3,7,0,1068.04,0.35732331,29.60409,0.30926951,0.26475616,0.27809096,0.30877168
-1063.9096,0.76133381,0.61030207,3,7,0,1068.6191,0.23686835,31.888713,0.25589433,0.29532094,0.30595529,0.27056721
-1063.0219,1,0.61030207,3,7,0,1066.0226,0.30486368,23.836648,0.28678615,0.26181085,0.29932719,0.34367621
-1063.5628,0.9347476,0.61030207,3,7,0,1066.3735,0.28979655,12.275775,0.22542439,0.26446796,0.31497425,0.32795138
-1063.1977,1,0.61030207,3,7,0,1063.9571,0.2857689,16.476115,0.22752578,0.26082786,0.31416667,0.3309153
-1063.2019,0.96856519,0.61030207,3,7,0,1065.9411,0.28510195,33.515934,0.29835637,0.27092107,0.28315973,0.27671556
-1063.9062,0.96353778,0.61030207,3,7,0,1065.8953,0.26952225,17.999991,0.23771962,0.26858915,0.33010172,0.33899324
-1063.2215,0.99798558,0.61030207,3,7,0,1065.1236,0.29698559,31.227238,0.2934112,0.27817636,0.27513291,0.28129222
-1063.748,0.94884999,0.61030207,3,7,0,1065.7452,0.27146139,11.384651,0.23033865,0.26228083,0.29524363,0.33431479
-1062.8354,1,0.61030207,3,7,0,1065.3263,0.24618076,57.882779,0.25124246,0.27937708,0.296846,0.28828492
-1064.5552,0.66944868,0.61030207,3,7,0,1071.365,0.23973771,4.7407756,0.28471935,0.26022034,0.3027377,0.31969012
-1063.6714,0.92751527,0.61030207,2,7,0,1067.6817,0.32436973,9.1617997,0.22644248,0.27294451,0.29262723,0.31056078
-1062.8676,0.88563429,0.61030207,3,7,0,1067.7686,0.25249743,40.510486,0.27629077,0.23229492,0.28432198,0.30387528
-1065.4859,0.74760879,0.61030207,3,7,0,1066.0845,0.37472289,7.7938484,0.2517736,0.31060046,0.3273625,0.31158243
-1064.1348,0.97305639,0.61030207,3,7,0,1067.8683,0.22436676,52.62567,0.27896628,0.24640009,0.28595102,0.31175969
-1062.0761,1,0.61030207,2,3,0,1064.8133,0.31220272,22.606408,0.2571573,0.2527777,0.27883354,0.29813431
-1061.3365,0.96179597,0.61030207,2,3,0,1064.3585,0.27396633,37.966416,0.24580376,0.26335786,0.2904421,0.29397707
-1064.9209,0.71015473,0.61030207,2,7,0,1066.8027,0.23081075,14.074664,0.26952841,0.29562148,0.28134002,0.34098041
-1062.6306,1,0.61030207,3,7,0,1065.6008,0.22672888,14.71217,0.27294055,0.24661566,0.30971278,0.289678
-1064.2776,0.89979189,0.61030207,3,7,0,1065.7201,0.28103953,22.015112,0.21463666,0.30393494,0.31212776,0.30908264
-1064.1711,0.96178866,0.61030207,3,7,0,1068.5633,0.23789283,46.834362,0.23847518,0.22906856,0.28418081,0.29107705
-1064.4866,0.97843011,0.61030207,3,7,0,1066.9135,0.32532184,13.840431,0.26812742,0.30553077,0.34319948,0.3132309
-1061.6317,0.99907642,0.61030207,3,7,0,1064.8526,0.27439616,31.913256,0.25680059,0.25076475,0.27948282,0.29845695
-1062.6152,0.89471208,0.61030207,3,7,0,1063.7072,0.2463966,25.115531,0.27721841,0.27774927,0.33341458,0.30954497
-1063.9861,0.93965724,0.61030207,2,7,0,1065.5243,0.2284944,19.742829,0.25147555,0.23507661,0.3358271,0.30954287
-1063.7962,1,0.61030207,3,7,0,1065.8503,0.20018746,19.250487,0.24084516,0.24587607,0.32409653,0.30453698
-1064.5022,0.97997611,0.61030207,3,7,0,1065.5924,0.21509075,17.086585,0.21787828,0.24940758,0.32155065,0.31422328
-1063.4882,0.93038287,0.61030207,3,7,0,1067.8838,0.32472714,34.902923,0.31919188,0.28313704,0.29180399,0.31041902
-1064.6776,0.95532651,0.61030207,2,3,0,1065.4457,0.33165692,40.570516,0.3167477,0.30328717,0.28599826,0.31272144
-1063.2593,0.95028652,0.61030207,3,7,0,1068.233,0.29910223,23.915736,0.24807818,0.31683728,0.31722184,0.304164
-1063.0428,0.9981285,0.61030207,3,7,0,1065.2916,0.33524182,19.110065,0.30169666,0.26375723,0.29210113,0.28767236
-1065.348,0.7815593,0.61030207,3,7,0,1068.7304,0.21676744,29.328696,0.20762071,0.26960694,0.31037654,0.32185185
-1064.1302,1,0.61030207,3,7,0,1067.8418,0.26552073,8.5941873,0.29361995,0.26123478,0.33477811,0.3071886
-1066.0473,0.93557679,0.61030207,3,7,0,1067.718,0.33363902,56.620994,0.22782903,0.29621566,0.29788724,0.33357095
-1062.3881,0.82419017,0.61030207,2,3,0,1068.3545,0.26918168,8.1473313,0.26386191,0.27304599,0.30855667,0.30727327
-1062.888,0.99471819,0.61030207,3,7,0,1063.2461,0.26569773,6.8736183,0.25223928,0.26010453,0.3040198,0.30382675
-1063.7605,0.90565708,0.61030207,3,7,0,1066.7178,0.33003955,15.025325,0.30886217,0.27420592,0.33120539,0.30048831
-1063.8053,0.91995393,0.61030207,3,7,0,1068.2378,0.2423165,41.884955,0.24423978,0.30684468,0.31312405,0.29885807
-1062.0084,0.92529757,0.61030207,3,7,0,1066.7585,0.31466173,34.54053,0.24782451,0.29872526,0.30338479,0.31172765
-1064.8231,0.74050392,0.61030207,2,3,0,1067.3974,0.28200416,31.662958,0.28102257,0.30315407,0.3450896,0.2832693
-1063.4818,0.86975755,0.61030207,3,7,0,1068.913,0.26831245,16.168266,0.24087963,0.26679511,0.27066232,0.32812071
-1064.8707,0.99489976,0.61030207,3,7,0,1066.7331,0.17529157,15.358077,0.26750555,0.25318625,0.31942657,0.28106843
-1065.6752,0.94612301,0.61030207,3,7,0,1068.2424,0.2353489,5.8382099,0.28007899,0.2946156,0.27931147,0.32755592
-1064.6629,0.99784066,0.61030207,3,7,0,1066.8778,0.29250808,67.981039,0.2458685,0.24336937,0.32639553,0.28648026
-1064.0533,0.83951737,0.61030207,3,7,0,1067.2417,0.21675098,6.2341376,0.26104968,0.27012249,0.30168505,0.28551445
-1064.5275,0.9587093,0.61030207,3,7,0,1067.5084,0.37739676,17.675003,0.24557923,0.28009973,0.27161259,0.30792195
-1065.7382,0.96912817,0.61030207,3,7,0,1068.0782,0.35142059,14.587675,0.27945491,0.24776639,0.25686238,0.29448572
-1062.6859,0.89016221,0.61030207,2,3,0,1068.6754,0.30953355,23.041941,0.26834113,0.27848697,0.27455622,0.32971347
-1062.1395,0.97522771,0.61030207,3,7,0,1064.4547,0.26871409,33.359116,0.25566567,0.24582977,0.27848217,0.29104629
-1062.4319,0.93961501,0.61030207,3,7,0,1064.5216,0.28807053,21.85201,0.27048508,0.28875933,0.29890015,0.33689767
-1065.2005,0.91821539,0.61030207,3,7,0,1066.4962,0.30041492,57.807394,0.29656474,0.24988198,0.28831536,0.34460636
-1065.1395,0.75552935,0.61030207,3,7,0,1070.8957,0.25128273,19.826283,0.22302061,0.25406488,0.34897793,0.30424851
-1065.5757,0.93651146,0.61030207,3,7,0,1069.6529,0.20968073,38.448867,0.22632283,0.24273328,0.32815569,0.30935331
-1066.4459,0.98301567,0.61030207,3,7,0,1067.582,0.39006865,16.616957,0.31074216,0.3037768,0.2749555,0.30254395
-1067.1901,0.98276164,0.61030207,3,7,0,1069.8008,0.24911255,18.975544,0.22717324,0.20294649,0.32343045,0.30210771
-1063.19,0.97488753,0.61030207,2,3,0,1068.8274,0.27537639,17.052688,0.24953983,0.22670248,0.3195554,0.30236928
-1064.582,0.90504364,0.61030207,3,7,0,1067.6809,0.28452806,31.388698,0.27711052,0.21223313,0.31699294,0.29602744
-1063.9649,0.98272021,0.61030207,3,7,0,1067.4888,0.28430371,21.103912,0.2710655,0.30248201,0.26924264,0.32762526
-1065.5068,0.97848567,0.61030207,3,7,0,1065.9108,0.268539,22.193207,0.28502988,0.30854625,0.26288305,0.32892809
-1060.8395,0.97571485,0.61030207,2,3,0,1066.3468,0.27132684,30.874719,0.26555624,0.26463393,0.3015571,0.29192374
-1061.4589,0.86653858,0.61030207,2,3,0,1063.3326,0.28647703,38.784315,0.26706853,0.25087646,0.28992346,0.29216231
-1061.1989,0.97387605,0.61030207,3,7,0,1063.0105,0.28989009,20.636346,0.26317089,0.28492835,0.30873873,0.31770223
-1063.1588,0.89225764,0.61030207,2,7,0,1064.885,0.22821928,30.182193,0.23801823,0.23556628,0.31037477,0.29386082
-1063.9055,0.77571389,0.61030207,3,7,0,1067.8711,0.23662151,31.19395,0.29290783,0.27722271,0.31500243,0.33301775
-1064.6173,0.99507292,0.61030207,3,7,0,1066.0491,0.32577053,19.468893,0.2306931,0.23164373,0.29398672,0.28544551
-1066.3693,0.97157329,0.61030207,3,7,0,1069.0778,0.29215578,10.378056,0.33039074,0.27837361,0.32221198,0.33038898
-1064.5911,0.99119956,0.61030207,3,7,0,1068.5935,0.30539383,18.37031,0.31699302,0.258459,0.31247784,0.33874087
-1063.9168,0.9834071,0.61030207,3,7,0,1068.3322,0.25819509,6.8175186,0.26744052,0.29143559,0.29388372,0.28835143
-1061.4604,1,0.61030207,3,7,0,1064.435,0.24014729,20.395968,0.25221981,0.27550236,0.29349154,0.30860426
-1066.2391,0.72714086,0.61030207,3,7,0,1066.7197,0.35153729,3.4274903,0.29572181,0.25129381,0.30426894,0.29059408
-1068.0995,0.99608143,0.61030207,2,7,0,1071.3327,0.48748779,3.2956527,0.23940786,0.2626001,0.31557147,0.2915493
-1065.9832,0.99117185,0.61030207,2,7,0,1071.5236,0.41509918,4.3473816,0.24550368,0.27894352,0.29761219,0.28878185
-1065.6035,0.98146594,0.61030207,3,7,0,1067.2842,0.37576711,5.7934776,0.25476408,0.26833751,0.29403456,0.27393677
-1066.947,0.92460627,0.61030207,3,7,0,1068.1005,0.23123669,79.17141,0.25415011,0.27520733,0.29975042,0.33260241
-1067.7182,1,0.61030207,3,7,0,1072.1744,0.30455189,2.1732384,0.26762368,0.25693746,0.28935814,0.27617103
-1063.0201,1,0.61030207,3,7,0,1068.8598,0.20308871,15.055329,0.28330765,0.27217449,0.29283244,0.30965208
-1061.8199,0.93376282,0.61030207,3,7,0,1065.4845,0.31791323,28.986307,0.24357803,0.25362849,0.31033528,0.29786811
-1061.5884,0.93775142,0.61030207,3,7,0,1063.7639,0.303807,20.032429,0.26683268,0.24234383,0.30822266,0.30117531
-1062.0913,0.95591768,0.61030207,3,7,0,1063.8234,0.30088145,26.378638,0.25746901,0.29869509,0.28698059,0.31938002
