# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = model_with_prior_model
# start_datetime = 2026-04-03 16:15:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = player_data.json
# init = 2 (Default)
# random
#   seed = 1531600736 (Default)
# output
#   file = model_with_prior_results.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0-77-g002979f
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,kappa,theta.1,theta.2,theta.3,theta.4,mu_prior,kappa_prior,theta_prior.1,theta_prior.2,theta_prior.3,theta_prior.4,y_prior.1,y_prior.2,y_prior.3,y_prior.4
# Adaptation terminated
# Step size = 0.532555
# Diagonal elements of inverse mass matrix:
# 0.0706465, 0.446331, 0.0130934, 0.0074024, 0.00803084, 0.00814246
-1294.7467,0.64085244,0.5325545,3,7,0,1297.5493,0.36188582,5.6814304,0.2681269,0.26889015,0.27714978,0.25742849,0.24156726,8.926951,0.10619815,0.21247454,0.20715244,0.18345361,51,121,119,99
-1295.849,0.93247043,0.5325545,3,7,0,1299.1578,0.26383414,5.6387772,0.26787629,0.26990672,0.28371992,0.2930454,0.15441826,12.037634,0.34454584,0.16124094,0.20170892,0.23418649,153,94,123,134
-1297.6946,0.9733959,0.5325545,3,7,0,1302.6863,0.10615922,16.390143,0.2125755,0.30438741,0.25709366,0.24582903,0.11366193,1.2320093,1.9197787e-08,2.724493e-11,0.00012523078,0.81015202,0,0,0,484
-1293.1298,1,0.5325545,3,7,0,1298.9545,0.24524088,5.2732791,0.23926389,0.29594119,0.28203119,0.28524966,0.10468764,6.2440774,0.029514494,0.0090244949,0.02853461,0.043565629,14,7,16,31
-1291.4975,0.9507516,0.5325545,3,7,0,1296.6121,0.32248277,39.47054,0.21959906,0.28387649,0.294074,0.27156772,0.22127378,1.6485667,0.082762632,0.00056339342,0.064138205,5.8335312e-05,32,0,32,0
-1291.5099,0.76915619,0.5325545,3,7,0,1294.1795,0.19750083,14.836909,0.2520645,0.28706221,0.29055544,0.26236126,0.23293505,11.169795,0.17766886,0.32304348,0.24927676,0.53141047,73,172,145,319
-1289.6452,0.98006458,0.5325545,2,7,0,1292.0117,0.24823262,20.686351,0.2254212,0.29618106,0.28592085,0.2686667,0.075795179,1.5918577,0.063639671,1.9909904e-15,1.280083e-06,0.045863896,34,0,0,18
-1289.9068,0.96148083,0.5325545,3,7,0,1291.3187,0.31106762,32.612152,0.24838862,0.30225252,0.28358627,0.25883641,0.14538774,4.5511996,0.0046786747,0.51592438,0.089692233,0.0068193191,1,301,63,1
-1290.1586,0.88881895,0.5325545,3,7,0,1294.6444,0.2919404,23.833161,0.25268835,0.28783377,0.28053072,0.27653736,0.048960059,9.1161006,0.0064310197,0.063119718,0.012307474,0.00016473207,4,36,12,0
-1290.732,0.98545649,0.5325545,3,7,0,1291.1547,0.32166077,20.512093,0.25927277,0.29475068,0.27691175,0.27068462,0.051669384,15.829281,0.18807532,0.036297501,0.065936114,0.057418882,93,21,50,44
-1291.1503,0.98835688,0.5325545,3,7,0,1291.8536,0.29709095,25.806265,0.20513915,0.29341158,0.28514896,0.24253754,0.04530192,1.1176734,6.4461019e-06,7.3936487e-07,2.6688909e-08,0.15246682,0,0,0,113
-1291.5037,0.97201186,0.5325545,3,7,0,1294.0304,0.22588423,21.107496,0.25705116,0.30746225,0.26258035,0.26985404,0.076212987,4.6523837,0.1310235,5.0091091e-05,0.039351203,0.00013213503,56,0,33,0
-1291.3929,0.99456154,0.5325545,3,7,0,1292.3179,0.33266533,26.88791,0.21351747,0.30000945,0.29804218,0.26013743,0.10040443,1.5360362,0.1546284,3.4624521e-06,0.0068464086,1.8357865e-07,87,0,5,0
-1291.791,0.9810218,0.5325545,3,7,0,1292.7565,0.23859041,9.8257864,0.26324903,0.29815596,0.27484483,0.26165268,0.29052745,0.72690313,0.3891677,0.99437507,7.9490854e-15,0.92969265,182,555,0,543
-1290.3769,0.94931156,0.5325545,3,7,0,1293.5616,0.28941654,17.048862,0.21810112,0.30314557,0.27967507,0.27537559,0.23516917,0.03135855,4.9295436e-47,0.92697076,4.6520253e-10,1,0,522,0,589
-1290.9483,0.95396929,0.5325545,3,7,0,1292.9239,0.27091473,35.111143,0.25047017,0.29192883,0.27237137,0.23019032,0.13757744,6.0049945,0.15886259,0.11462723,0.33772307,0.03300378,77,65,230,16
-1291.7321,0.94589303,0.5325545,3,7,0,1293.904,0.23785272,22.347151,0.21980001,0.27340078,0.27830958,0.28928287,0.29068621,6.1330493,0.51073757,0.47649686,0.27093894,0.51974195,211,271,167,301
-1290.9962,0.99147725,0.5325545,3,7,0,1293.9396,0.24719562,19.367836,0.22146041,0.28522901,0.29592486,0.28286109,0.054321074,47.413246,0.02296212,0.0048469876,0.11812267,0.063357504,13,3,79,47
-1291.0503,0.966431,0.5325545,3,7,0,1293.6252,0.31419011,33.157667,0.25373429,0.31543763,0.27435287,0.24801816,0.12571463,0.56675349,1.5882732e-07,0.65099086,0.00074450116,1.6481691e-20,0,363,2,0
-1290.2976,0.98135403,0.5325545,3,7,0,1293.4543,0.278315,31.212303,0.24879045,0.2981215,0.26832847,0.23908,0.44372615,18.337174,0.53869683,0.37977375,0.37467722,0.31849664,244,208,245,200
-1293.7909,0.80356171,0.5325545,3,7,0,1295.8125,0.25974362,36.420121,0.24184877,0.24172008,0.29782838,0.26259898,0.26335667,15.806334,0.34477474,0.20906593,0.30662825,0.096102809,168,116,209,63
-1292.1622,0.97812842,0.5325545,3,7,0,1296.1114,0.28505315,12.1999,0.21939416,0.26161522,0.28352416,0.27335612,0.14582162,8.1978249,0.11071134,0.28343247,0.033619219,0.29751887,48,140,11,171
-1291.5237,0.99157426,0.5325545,3,7,0,1293.7264,0.25966183,41.88783,0.24996246,0.32440022,0.28637224,0.2425199,0.3785187,8.4610529,0.30848118,0.38563644,0.20000337,0.44710715,141,208,122,288
-1291.1653,1,0.5325545,3,7,0,1292.2056,0.29605377,16.344085,0.22050863,0.2692629,0.28388955,0.27396653,0.34123964,4.6485611,0.32608559,0.47636188,0.076000223,0.39938623,143,288,41,238
-1290.6809,0.97083379,0.5325545,3,7,0,1293.7,0.26023718,36.696467,0.24624304,0.32216203,0.28953813,0.25940209,0.13335456,16.216716,0.13826318,0.14477634,0.15069326,0.19174965,66,70,91,103
-1290.2481,1,0.5325545,3,7,0,1291.0129,0.26753605,18.628438,0.22187603,0.27389379,0.27101012,0.25826355,0.34699708,3.0457144,0.44331119,0.27679775,0.25813617,0.50961483,222,134,151,297
-1290.6828,0.98616287,0.5325545,3,7,0,1291.6304,0.33215861,23.789814,0.24337794,0.30841449,0.29714254,0.26506013,0.25542215,6.4951411,0.19579974,0.50131002,0.3584133,0.43768409,95,271,225,257
-1290.8402,0.99470504,0.5325545,3,7,0,1292.1016,0.27527544,33.69249,0.23585944,0.3037007,0.29430821,0.28825267,0.0896088,16.124943,0.20809177,0.021225054,0.064111748,0.12445899,77,16,42,66
-1291.4762,0.8904289,0.5325545,3,7,0,1294.091,0.26110856,35.482296,0.20169102,0.28115262,0.262642,0.26276039,0.24028601,6.5659603,0.087094145,0.10346771,0.094679551,0.29068681,54,53,47,155
-1294.3238,0.79790066,0.5325545,2,3,0,1296.1483,0.22887639,67.602676,0.19976087,0.28285773,0.26715346,0.27911144,0.14844851,4.0551936,0.010161359,0.14410725,0.088312624,0.053311231,4,80,47,22
-1291.2344,0.83251794,0.5325545,2,3,0,1296.9775,0.3462676,20.6042,0.2149833,0.29574974,0.28264972,0.26232617,0.20139652,8.4684188,0.07840166,0.0062557041,0.14236303,0.11230508,38,5,79,64
-1293.2493,0.74559216,0.5325545,3,7,0,1295.3859,0.1595413,13.283161,0.25190624,0.29980831,0.26820721,0.26630417,0.14669827,58.18552,0.20756074,0.1381211,0.10833289,0.15288729,79,80,67,75
-1293.4771,0.93884231,0.5325545,3,7,0,1297.104,0.29058418,8.0753603,0.24626334,0.30706158,0.30488809,0.2896724,0.083891983,23.449039,0.048317725,0.0073614359,0.065345145,0.070357721,23,6,51,54
-1290.6013,1,0.5325545,3,7,0,1294.6863,0.31713439,34.296949,0.24046855,0.29320584,0.28032054,0.24189788,0.048328252,2.3449231,4.7713378e-11,0.0017593662,0.027923092,1.2631131e-09,0,0,15,0
-1290.9288,1,0.5325545,3,7,0,1291.8843,0.20240994,21.240899,0.22805149,0.29229122,0.28247583,0.27450145,0.28656404,29.567382,0.37114752,0.35102506,0.3609169,0.28809469,182,191,217,159
-1292.0667,0.85949159,0.5325545,2,7,0,1298.9585,0.23841533,33.18153,0.22390037,0.26465972,0.26708881,0.284892,0.44964532,7.4084829,0.55954539,0.45941344,0.3438428,0.62828427,241,268,239,364
-1290.6097,0.9913521,0.5325545,3,7,0,1293.0841,0.27437581,19.965621,0.2489445,0.31132815,0.28878882,0.2394739,0.12121675,0.98326242,0.00024904182,0.013419347,0.00012569623,0.0020830502,0,11,0,2
-1292.7444,0.92864346,0.5325545,3,7,0,1294.2001,0.26265114,57.204284,0.24387084,0.26190192,0.25645223,0.27292168,0.14976971,7.3559163,0.20547135,0.14611233,0.064399219,0.27300973,95,93,35,154
-1293.2435,0.97395881,0.5325545,3,7,0,1295.3584,0.24332938,13.110559,0.22410055,0.32875519,0.3095055,0.24294505,0.021703897,2.0344626,4.1127401e-09,1.2006355e-09,7.282837e-09,0.64880734,0,0,0,392
-1293.252,0.98767587,0.5325545,3,7,0,1295.5768,0.28203447,52.019337,0.2505123,0.26230059,0.25296645,0.27341101,0.085190075,0.21779111,1.9299311e-12,0.0018436984,2.456278e-42,1.1915841e-07,0,1,0,0
-1290.8946,0.99454017,0.5325545,3,7,0,1295.8494,0.22884998,15.230169,0.23396312,0.27087877,0.28371208,0.24493361,0.2536109,10.595674,0.22292476,0.24529795,0.23740491,0.26709255,89,130,138,140
-1291.4309,0.83979725,0.5325545,3,7,0,1297.0609,0.3377539,11.249211,0.23135309,0.31636878,0.27983238,0.26906595,0.072858798,5.8354353,0.033188631,0.00177589,0.0077396717,0.00746469,12,1,2,4
-1293.0123,0.80627209,0.5325545,2,3,0,1296.1709,0.36543393,15.486846,0.2391547,0.32528065,0.26463097,0.24889341,0.083344575,7.7992524,0.095539395,0.14742681,0.12951133,0.01458652,37,93,77,3
-1292.2517,0.99367454,0.5325545,3,7,0,1296.0387,0.27034778,14.463096,0.22909657,0.27453888,0.26698092,0.22647565,0.061772036,20.80169,0.010824388,0.037395848,0.14243975,0.070640642,7,27,87,46
-1291.8529,0.98906611,0.5325545,3,7,0,1294.2893,0.18886685,18.559817,0.20770647,0.30371056,0.27674413,0.25601193,0.10209177,3.575105,2.6116962e-05,0.11872099,0.097153411,0.22237958,0,76,40,135
-1290.0623,0.89801179,0.5325545,3,7,0,1295.9247,0.29255632,15.608435,0.22918988,0.28335127,0.29294773,0.26249725,0.27162517,5.3561796,0.34514726,0.54904903,0.69295386,0.37507061,169,303,421,227
-1293.6208,0.86549429,0.5325545,3,7,0,1294.7776,0.17033602,19.069451,0.24667483,0.26375427,0.26410363,0.26290001,0.040470524,14.065976,0.011654019,0.01345989,0.067753768,0.060486409,3,12,41,32
-1290.6304,0.97218836,0.5325545,3,7,0,1296.3336,0.32566658,25.653171,0.22177714,0.30788461,0.27751354,0.25292106,0.27852889,3.4558883,0.2329659,0.43955519,0.0093144859,0.61425568,105,240,1,361
-1295.3397,0.64965962,0.5325545,3,7,0,1298.7274,0.32494604,30.867131,0.26352579,0.31934355,0.29899325,0.21741024,0.14432029,5.6322094,0.22645034,0.045115674,0.050507045,0.08317968,94,29,29,36
-1295.3012,0.98520824,0.5325545,3,7,0,1298.1114,0.23830386,26.695627,0.27233595,0.33246566,0.29536533,0.2280121,0.17006245,1.1212554,0.01932155,0.71562706,8.8738571e-05,0.25234429,7,403,0,156
-1290.105,0.97588619,0.5325545,3,7,0,1297.3746,0.32119601,28.023591,0.23313279,0.28792117,0.27505566,0.26274746,0.14429652,14.476528,0.17424105,0.079918345,0.1013611,0.10367874,89,37,64,60
-1291.5687,0.96084695,0.5325545,3,7,0,1292.0966,0.21470254,15.996772,0.22248972,0.32360353,0.27760914,0.2611498,0.11930617,6.1226921,0.040531753,0.23819541,0.038263084,0.049812043,15,133,30,21
-1290.9798,0.99990825,0.5325545,3,7,0,1292.4752,0.20170808,20.945922,0.21900015,0.30322527,0.26843104,0.25241298,0.12592523,1.48601,0.14131481,4.5527473e-05,0.077935571,0.12283719,66,0,35,77
-1291.4308,0.96781037,0.5325545,3,7,0,1292.4521,0.3437808,32.350756,0.25398597,0.30295082,0.29238556,0.27044117,0.18568968,2.0924873,0.59030194,0.025727554,0.40586003,0.060022065,273,18,254,32
-1291.9108,0.91408038,0.5325545,3,7,0,1297.3486,0.21226479,16.284171,0.2023738,0.28100832,0.26959923,0.24719511,0.22499141,7.9716693,0.35589819,0.35211852,0.062113354,0.10929489,188,185,38,60
-1290.2238,0.99794674,0.5325545,3,7,0,1292.2704,0.30150752,34.916159,0.25260058,0.30454983,0.27555296,0.27200279,0.23704963,4.5294811,0.042220114,0.13875415,0.12238282,0.030268175,18,68,74,21
-1293.9593,0.85222497,0.5325545,3,7,0,1295.8229,0.24834719,45.061111,0.2469511,0.24682046,0.29110656,0.27994316,0.2281239,5.0197445,0.25446096,0.33700024,0.34510446,0.11457956,107,194,221,69
-1293.2418,0.93814402,0.5325545,3,7,0,1295.7286,0.27938341,9.313741,0.22871481,0.33686417,0.27851811,0.24229297,0.31300646,6.8885182,0.28695941,0.47241605,0.22826962,0.77594022,115,266,132,451
-1291.7133,1,0.5325545,3,7,0,1294.9015,0.35965845,14.647556,0.22620718,0.31382387,0.2733521,0.26610258,0.2575945,22.337916,0.16838891,0.2343054,0.17520837,0.18733567,61,119,117,93
-1289.9803,1,0.5325545,3,7,0,1291.981,0.23218512,22.576514,0.25043363,0.29590765,0.28460265,0.25628108,0.21973603,19.711717,0.14382459,0.22685179,0.23384596,0.3579871,72,116,146,211
-1291.4228,0.92328546,0.5325545,3,7,0,1292.6727,0.21919192,23.425798,0.21766732,0.31757795,0.28738877,0.2423805,0.33131862,18.367837,0.47259601,0.31627435,0.10486802,0.47678031,223,168,62,298
-1290.9703,1,0.5325545,3,7,0,1291.9389,0.32217792,27.949206,0.2482867,0.28719183,0.26873604,0.27830905,0.11176862,6.9581681,0.019750567,0.02756175,0.067864065,0.10463536,9,15,32,66
-1291.1562,0.95843008,0.5325545,3,7,0,1293.1235,0.24791554,7.9358944,0.2249972,0.30307335,0.27517934,0.25853554,0.27290883,13.532056,0.28261716,0.26877001,0.15448992,0.1331704,134,143,95,88
-1290.796,0.98194431,0.5325545,3,7,0,1292.6085,0.23125067,39.637866,0.23458942,0.2953777,0.29120886,0.23618619,0.067874282,2.5216134,0.0077935528,0.016191038,0.0069692672,0.021612306,5,12,1,11
-1295.2802,0.62640223,0.5325545,2,7,0,1296.8527,0.36831016,9.3614152,0.22905123,0.29076705,0.23592437,0.26012862,0.25450094,30.901736,0.32572603,0.14950039,0.15987395,0.225709,146,77,113,117
-1291.095,1,0.5325545,3,7,0,1296.1845,0.25655639,13.671182,0.21655788,0.28852546,0.25728648,0.25822596,0.18453961,1.0171543,4.3653332e-05,0.020061841,0.25492374,0.013984839,0,12,169,10
-1290.678,0.97194288,0.5325545,3,7,0,1293.383,0.27278309,37.25927,0.22865799,0.32252908,0.28020058,0.2458199,0.030073351,14.749639,0.023100602,0.11487911,0.082011238,0.058738018,15,68,49,37
-1293.6122,0.85463692,0.5325545,3,7,0,1296.4989,0.28984538,12.559091,0.23157122,0.27802707,0.32892488,0.25463956,0.23802255,1.2919206,0.12402699,0.022271832,0.45160604,0.055167523,51,10,262,31
-1292.6554,0.99629779,0.5325545,3,7,0,1296.612,0.21322012,45.461029,0.22015762,0.28191173,0.30204776,0.27289463,0.11937694,4.392083,0.10046178,0.15376768,0.090906789,0.037719975,48,86,57,25
-1293.4091,0.95461623,0.5325545,3,7,0,1294.9597,0.35492473,15.120259,0.26561421,0.29027027,0.25610305,0.24717107,0.23671984,7.5370384,0.33708311,0.10065441,0.019258399,0.31536534,154,56,11,186
-1293.1606,0.95779331,0.5325545,3,7,0,1295.9417,0.17998711,21.599198,0.21047503,0.29638413,0.30196641,0.26976576,0.21988801,4.6661839,0.38924568,0.15402553,0.63313472,0.21888901,188,93,393,137
-1292.2906,0.9854642,0.5325545,3,7,0,1294.4805,0.3413176,18.600605,0.2651728,0.28074013,0.26550435,0.25478266,0.20499599,8.6380212,0.21770373,0.28658024,0.093202996,0.082652448,111,157,60,54
-1292.6124,0.99048143,0.5325545,3,7,0,1294.8781,0.2072741,29.961013,0.20641054,0.31567374,0.28282794,0.27293714,0.18751602,5.2586117,0.044949217,0.0048711843,0.15944334,0.40661794,21,9,98,234
-1291.6422,0.87275943,0.5325545,3,7,0,1295.6167,0.32569714,34.985674,0.24733773,0.29663324,0.2964321,0.23721164,0.22941485,4.8423821,0.18816345,0.07923926,0.062131071,0.34657137,76,41,48,216
-1292.6987,0.66599969,0.5325545,3,7,0,1295.5889,0.22630645,8.7944914,0.24777105,0.27672901,0.29804887,0.23772769,0.16427675,19.296251,0.12849948,0.20137116,0.19110127,0.087525796,65,105,123,40
-1294.3918,0.96149609,0.5325545,3,7,0,1295.5414,0.3664987,26.571567,0.21070077,0.29858795,0.25882353,0.27884876,0.10773806,21.078341,0.21156229,0.19247666,0.056706856,0.28638403,101,104,31,167
-1292.2168,1,0.5325545,2,3,0,1296.2043,0.23497711,12.091406,0.23137739,0.30676715,0.2563156,0.28148096,0.31867334,1.7444491,0.86235189,0.16101143,0.19191764,0.35552922,383,87,114,217
-1292.4569,0.95451714,0.5325545,3,7,0,1295.9287,0.2292005,32.663418,0.23727895,0.25056027,0.28612627,0.24599591,0.068607972,40.149123,0.049303625,0.031926973,0.0096170171,0.071479943,31,25,3,43
-1293.8067,0.96994596,0.5325545,3,7,0,1294.6706,0.30489298,22.668507,0.23600653,0.35087081,0.26990803,0.26694909,0.29552618,2.5130774,0.051745364,0.010505807,0.1631855,0.0063182925,28,7,104,2
-1294.7193,0.98460349,0.5325545,3,7,0,1296.5316,0.26464167,39.768431,0.24378776,0.23823362,0.30121365,0.25435316,0.26301002,5.9604832,0.31217412,0.28639347,0.31607397,0.30061586,145,147,200,175
-1290.8546,0.98491569,0.5325545,3,7,0,1296.3418,0.27430899,10.728758,0.23708997,0.30433188,0.29144494,0.2431944,0.26792597,6.6769941,0.3545834,0.29622773,0.21099213,0.14574098,149,171,113,95
-1290.8631,0.98803026,0.5325545,3,7,0,1292.0721,0.26485734,9.1583443,0.24185447,0.30462658,0.2731396,0.25865333,0.044462888,3.3816542,9.8990735e-06,2.3487975e-06,0.76224508,4.0697082e-11,0,0,482,0
-1290.6165,0.96158983,0.5325545,3,7,0,1292.8285,0.31466001,39.112564,0.22248189,0.290389,0.28870482,0.25453421,0.26642609,12.494947,0.060832621,0.49990705,0.12487034,0.36092943,26,263,91,215
-1291.8642,0.9704657,0.5325545,3,7,0,1293.1218,0.21828934,20.100618,0.24370346,0.27392446,0.28281463,0.28591801,0.55039114,2.0753334,0.66611422,0.42112444,0.25406288,0.8075214,309,234,159,471
-1290.3618,0.92728772,0.5325545,3,7,0,1294.6483,0.31958761,36.510069,0.23645655,0.29446396,0.27261719,0.2660673,0.091932497,1.2577979,6.8219113e-06,1.8298871e-06,0.0001162296,0.0036337892,0,0,0,3
-1290.6132,1,0.5325545,3,7,0,1290.97,0.23104168,16.391737,0.23785641,0.30426034,0.29932991,0.25112221,0.43653803,1.8512521,0.79704889,0.93641915,0.076121812,0.90635724,366,524,57,535
-1292.4999,0.92905008,0.5325545,3,7,0,1294.1016,0.31788285,26.751636,0.22932607,0.27262291,0.24952558,0.26411102,0.24223899,20.619494,0.14615675,0.04246804,0.33380717,0.23166314,70,19,199,140
-1292.4434,1,0.5325545,3,7,0,1295.1064,0.2285541,75.923634,0.23905895,0.27815716,0.27399095,0.26062643,0.27274288,9.3263978,0.3171851,0.27042669,0.16411959,0.27466458,169,148,102,152
-1297.4369,0.94351321,0.5325545,3,7,0,1299.3124,0.33165812,7.1451663,0.2303257,0.32632029,0.30981378,0.21269857,0.04963497,18.699216,0.11120538,0.00052279634,0.018738859,0.00042452105,60,0,12,0
-1297.1492,0.98296751,0.5325545,3,7,0,1303.4106,0.25317451,22.340263,0.22265232,0.31828372,0.26672849,0.32550142,0.11801077,23.222038,0.05190554,0.13581136,0.046790228,0.061478933,29,77,32,32
-1297.2478,0.99985485,0.5325545,3,7,0,1301.667,0.2296147,16.597108,0.24776698,0.25382556,0.30074223,0.20793885,0.24388402,13.504905,0.15767816,0.287312,0.27321316,0.18048884,90,176,172,104
-1292.1164,0.97291045,0.5325545,3,7,0,1299.9573,0.22455837,24.97166,0.24747557,0.31666612,0.26469437,0.28169883,0.25735219,27.647423,0.3454924,0.18620087,0.21064475,0.27678742,152,103,117,167
-1291.5448,0.98205349,0.5325545,3,7,0,1294.5828,0.33632964,37.880934,0.25855035,0.30688363,0.2903122,0.25964658,0.27773148,21.56315,0.20767424,0.22212401,0.41785824,0.35992462,105,127,228,198
-1296.9146,0.85250461,0.5325545,3,7,0,1299.1051,0.24256901,27.975411,0.25027186,0.33180842,0.30390103,0.31094402,0.23832392,22.036401,0.14964279,0.2246907,0.40837489,0.26038201,73,123,267,158
-1297.3259,0.96699239,0.5325545,3,7,0,1301.652,0.2976999,9.364948,0.23626367,0.31204495,0.32733325,0.30694957,0.39986815,1.5279834,0.86992127,0.66012037,0.0038815478,0.45688615,401,349,2,255
-1293.6208,1,0.5325545,2,3,0,1298.4889,0.29857686,14.667524,0.22390354,0.31691647,0.29345487,0.30312822,0.017356122,37.280584,5.3850623e-05,0.0073969194,0.026236843,0.017124028,0,5,7,11
-1290.5161,0.99088116,0.5325545,3,7,0,1295.7101,0.26848765,31.651819,0.22805439,0.30969574,0.26328611,0.2409198,0.11468409,0.41505951,0.27970219,5.3467294e-15,0.60198009,3.36175e-09,118,0,398,0
-1291.1403,0.86101406,0.5325545,3,7,0,1293.5108,0.22770401,17.02963,0.25058828,0.29441685,0.3004903,0.24431381,0.12143099,6.1877017,0.002720734,0.064219614,0.021440903,0.24549759,3,37,10,135
-1291.2162,0.98793233,0.5325545,3,7,0,1292.2596,0.31558507,27.421685,0.21752878,0.29028161,0.26108766,0.27070127,0.33165912,1.7597966,0.0014726965,0.011338499,0.037168826,0.69613251,1,9,28,419
-1289.2107,0.92306331,0.5325545,2,7,0,1294.0575,0.28039325,26.755828,0.23823343,0.29000984,0.27496111,0.25749332,0.38036959,13.796597,0.48417396,0.54040488,0.2450193,0.2188418,238,284,151,141
-1290.007,0.84864574,0.5325545,2,7,0,1292.1959,0.27406301,51.080494,0.22152797,0.29309374,0.28146899,0.26044642,0.18405683,3.7148844,0.14241705,0.018825155,0.33306572,0.3146822,73,9,202,164
-1291.5584,0.95151534,0.5325545,3,7,0,1292.6833,0.25666145,22.961665,0.22572606,0.32631752,0.25961864,0.26744885,0.4393192,13.696093,0.55587063,0.45866478,0.49037648,0.4615171,255,258,286,258
-1291.7582,0.87580991,0.5325545,3,7,0,1295.6515,0.27454484,22.277003,0.27065994,0.28510463,0.29956174,0.27332995,0.092673596,12.688572,0.0096302258,0.0024298548,0.012764543,0.029971779,3,1,6,21
-1291.3962,0.99434742,0.5325545,3,7,0,1292.7929,0.26604404,29.127651,0.20727133,0.3193447,0.2733436,0.24535249,0.092697132,9.9941818,0.08519043,0.23889093,0.0054283803,0.053450234,39,134,9,31
-1291.5156,0.99829647,0.5325545,3,7,0,1292.7921,0.24975652,25.923621,0.25506474,0.25989233,0.28722296,0.26289628,0.29661798,3.644311,0.038451429,0.15111377,0.10951515,0.085495936,18,90,65,60
-1289.9928,0.97060455,0.5325545,3,7,0,1293.7231,0.28874159,25.037631,0.22155966,0.31428128,0.28358332,0.26193853,0.37459472,16.017122,0.47589842,0.32808463,0.63860997,0.20445341,207,209,403,132
-1289.7176,0.88580384,0.5325545,3,7,0,1293.192,0.23966775,25.293463,0.23110957,0.27806274,0.27954115,0.26457934,0.13489972,5.9040646,0.16648273,0.17716837,0.16081504,0.061414514,88,96,94,31
-1292.0748,0.86108067,0.5325545,2,3,0,1292.7643,0.25920742,15.823298,0.21004469,0.26448568,0.27587135,0.24075904,0.23834366,14.584595,0.30853164,0.44054185,0.198229,0.1884402,133,254,123,101
-1293.8456,0.92424735,0.5325545,3,7,0,1296.0714,0.2688927,3.1721868,0.23937948,0.2776361,0.27668557,0.2613952,0.11493943,19.406635,0.12589284,0.12534014,0.052186559,0.20532849,69,79,31,142
-1291.8772,0.99594623,0.5325545,3,7,0,1295.6321,0.35173178,20.413703,0.21655595,0.2879565,0.30022638,0.26504644,0.1322456,18.298068,0.17579622,0.1707644,0.21526132,0.064318387,80,103,133,30
-1291.2788,0.92959666,0.5325545,3,7,0,1294.827,0.24329809,13.884159,0.25563027,0.2966685,0.26270771,0.24548679,0.12447067,17.872419,0.21126912,0.31366934,0.10970025,0.17912441,84,171,72,97
-1293.3032,0.92086825,0.5325545,3,7,0,1294.5512,0.29197109,38.757365,0.20094353,0.30882098,0.29421938,0.2312215,0.1001733,13.772885,0.10632036,0.022762085,0.10229803,0.033979919,42,22,72,20
-1294.6582,0.91530215,0.5325545,3,7,0,1296.3337,0.24059729,13.997393,0.27233944,0.26944913,0.27576473,0.294239,0.080292754,9.2804963,0.0075801688,0.15929645,0.14269155,0.029535259,3,89,88,17
-1293.6383,0.99394045,0.5325545,3,7,0,1298.2276,0.17724648,11.827264,0.21608942,0.32431752,0.29648634,0.25388757,0.26469337,4.0776202,0.14618077,0.22251236,0.059287927,0.56559827,56,116,41,351
-1290.5949,1,0.5325545,3,7,0,1294.6034,0.26126213,20.32847,0.24147732,0.28931034,0.25587202,0.27041238,0.55020019,7.2307175,0.22181764,0.69726997,0.35375462,0.75001231,88,392,209,452
-1290.5622,0.97403562,0.5325545,3,7,0,1292.7231,0.30087879,24.560206,0.25337954,0.28826909,0.29543897,0.24286414,0.19155586,27.743525,0.12557681,0.16305322,0.2070185,0.16952042,57,99,132,89
-1290.1631,0.94315723,0.5325545,2,7,0,1292.7399,0.23544293,33.951293,0.21908746,0.30841865,0.27774461,0.25834273,0.12615085,8.5308179,0.22641679,0.11634974,0.29786776,0.36155937,103,76,191,208
-1290.1839,1,0.5325545,3,7,0,1290.7424,0.30023479,20.744149,0.24437633,0.27574176,0.28562722,0.2517643,0.15461907,0.95046842,0.3686183,0.053499715,0.032782428,0.97193241,172,24,19,580
-1291.9398,0.85287924,0.5325545,2,3,0,1293.9062,0.31349051,14.383524,0.23207221,0.26681951,0.2841815,0.23754566,0.24959532,4.856003,0.32549122,0.38855572,0.17440631,0.050204972,142,228,115,26
